"code","iso","country","MTR.raw.1950","MTR.raw.1951","MTR.raw.1952","MTR.raw.1953","MTR.raw.1954","MTR.raw.1955","MTR.raw.1956","MTR.raw.1957","MTR.raw.1958","MTR.raw.1959","MTR.raw.1960","MTR.raw.1961","MTR.raw.1962","MTR.raw.1963","MTR.raw.1964","MTR.raw.1965","MTR.raw.1966","MTR.raw.1967","MTR.raw.1968","MTR.raw.1969","MTR.raw.1970","MTR.raw.1971","MTR.raw.1972","MTR.raw.1973","MTR.raw.1974","MTR.raw.1975","MTR.raw.1976","MTR.raw.1977","MTR.raw.1978","MTR.raw.1979","MTR.raw.1980","MTR.raw.1981","MTR.raw.1982","MTR.raw.1983","MTR.raw.1984","MTR.raw.1985","MTR.raw.1986","MTR.raw.1987","MTR.raw.1988","MTR.raw.1989","MTR.raw.1990","MTR.raw.1991","MTR.raw.1992","MTR.raw.1993","MTR.raw.1994","MTR.raw.1995","MTR.raw.1996","MTR.raw.1997","MTR.raw.1998","MTR.raw.1999","MTR.raw.2000","MTR.raw.2001","MTR.raw.2002","MTR.raw.2003","MTR.raw.2004","MTR.raw.2005","MTR.raw.2006","MTR.raw.2007","MTR.raw.2008","MTR.raw.2009","MTR.raw.2010","MTR.raw.2011","MTR.raw.2012","MTR.raw.2013","MTR.raw.2014"
818,"EGY","Egypt",1,0.00105949688466254,0.000950476295568303,-0.000266599217568311,-1.29639024241444e-05,0.00058812559580784,-0.000174468365881218,-0.000369424741477922,0.00115118086710916,0.00129534263204915,0.00054750053060773,-0.00122303546242336,-0.0047494409436748,-0.00668963475169258,-0.00676602292449018,-0.00627647531188238,-0.00495829435469919,0.000175295405751246,0.00436504354643209,0.00720496068098497,0.0100603540160237,0.0102239451540143,0.00832722817370756,0.00706645967124919,0.00491533294711121,0.00161267971397237,0.000996565769791456,0.00154209289698511,-0.00112411715044649,-0.00360340822416485,-0.00483132914752861,-0.00616325297106309,-0.00705089817470187,-0.00593259347237588,-0.00298419087280888,-0.00134942091534637,0.00025149043877889,0.000147497782052452,-0.000568695747143814,-0.00253900862199032,-0.00408630881182168,-0.005600403720662,-0.00716199345394083,-0.0067344425658573,-0.00554419087585018,-0.00435226497199306,-0.0037975422154131,-0.00357231151730377,-0.00255994009922427,-0.00501610612933241,-0.00577377729601922,-0.00572497824777791,-0.00493059101564942,-0.00298866353953055,0.00196874673762236,0.00382348873386343,0.00453935971045772,0.00348735419885582,0.000216120754609435,-0.00304185557720897,-0.00477341914786623,-0.00788968986458774,-0.00828689615973983,-0.00685830043982981,-0.00757127655743786
222,"SLV","El Salvador",1,-0.00179318589360437,-0.000997207818109237,-0.000798403193612899,-0.00023957834211774,0.00105254764372845,0.00138632793826397,-0.00518172004318086,-0.0119304459829336,-0.019691947748099,-0.0281592727991305,-0.0313886730012285,-0.0224724813788545,-0.0129769813069675,-0.00281396560708695,0.00243026204564663,0.00418140881312321,0.00173451135562908,0.00054561326931465,-0.00229759299781181,-0.00131212071510577,0.000654450261780033,0.000871459694989132,-0.00207129619535595,0.000763691904865845,0.00152721719210206,0.00315749360335349,0.00434381278166911,0.0069331600043333,0.00259557670469903,0.00215901117288282,-0.00172599784250275,-0.00366655882670113,-0.00571213019345796,-0.00485541648683649,-0.00377949354786453,-0.00108137334414707,-0.000325062303608276,0.0019540791402052,0.0041268462206777,0.000108802089000097,-0.00294358135731811,-0.00568616730453798,-0.0101010101010101,-0.0137900601246621,-0.0117620949844652,-0.0101641907740422,-0.00618012247879089,-0.00373429897023886,-0.00251041250641865,-0.00264398206690421,-0.00127197039777982,-0.00197398978169999,0.000581530588509021,0.00209399720800362,0.00673361583560693,0.00832947709393797,0.00749884633133371,0.0050618349151567,0.00801236192983461,0.00193754273991342,-0.00295555302944191,-0.00408556999375809,-0.00362914658349883,-0.00907801418439717
226,"GNQ","Equatorial Guinea",1,0,0,0.000135482996883936,0.000189640225400873,0.00032502708559055,0.000108342361863477,0.000108342361863477,0,0.000216649515246686,0.000433134813210684,0.00129849050478816,0.00302506482281766,0.00581708499407515,0.00847321284925191,0.00588046616059013,0.00207969597038043,0.00105241821191371,-0.00113105174733262,-0.00270610076555086,-0.00184065318850357,-0.0019367076018637,-0.00359092895705361,-0.00330419400693925,-0.00788701657900183,-0.0122963349587752,-0.0139938725071721,-0.0134881044894294,-0.0141572225995652,-0.0101787911219859,-0.00167279937278793,0.00491796072675233,0.00692671503736781,0.00914068189511692,0.0116089240153639,0.0152683104676293,0.0125213455679723,0.0130935741473848,0.0130365168449675,0.00977922183852397,0.00308806602846633,0.00226782764509897,0.000614559472596229,8.35840855900944e-05,0.000305428293766514,0.000304405578924031,-0.000303817046898271,0.000358709748627206,-0.00129845014780228,-0.00179841186398471,-0.00180110282911689,-0.000721180517030937,-0.000443840328441856,0.00158074267173245,0.00315719508142236,0.00375908676303935,0.00361040679087198,0.00294158075601379,0.00153475115106332,8.19560169376285e-05,-0.000844456551348434,-0.000978127971742983,-0.00105768448458222,-0.000460554833116611,0.000216667118056532
232,"ERI","Eritrea",1,0,0,0,0,0,0,0.000122689977762428,0.000367997819272278,0.000735744941753444,0.00147040803823058,0.00208091070444952,0.00268915780466933,0.00317247269843212,0.00316629117700791,0.00230946882217092,0.00181972582797519,0.00229926786470625,0.00446051838456893,0.00504262216352514,0.00562066491270022,0.00607504466944609,0.00486646884273009,0.00142020237883896,0.00188712626054129,0.00328792860497889,0.00560387601424322,0.00846622209336036,0.0119808766776107,0.0136031092821217,0.0129266356729789,0.0104617807525732,0.0059201340407707,0.000222086502692774,-0.00497649986176384,-0.00816551724137927,-0.011149748854667,-0.0102893179177961,-0.00821993890585944,-0.00614353532532819,-0.000673211781206097,0.00461581761891359,0.0101339939196037,0.0162619862053496,0.0182811280793669,0.0147213459516298,0.0131651124520022,0.0106417634922358,0.00462216489304522,0.00170339614606627,0.00116217643951399,-0.00189155107187897,-0.0120957139100709,-0.0166128776255225,-0.0189978120497358,-0.0233085140822273,-0.0227223071881144,-0.0197613100194283,-0.0235694050991502,-0.0252695027240059,-0.0230349085727857,-0.025815879201169,-0.0141333994545003,0.00413611581124268,0.0138810019559594
233,"EST","Estonia",1,-0.000694927032661556,-0.000417130144605133,-0.00167130919220062,-0.00145056906940411,-0.00301816488122966,-0.00319097888675626,-0.0034197617379117,-0.00224494886505363,-0.00224744353298124,-0.00123873873873873,-0.00158035840270914,-0.00226410822437313,-0.00329208763764333,-0.00398565165404538,-0.0051408008225282,-0.00469860187944074,-0.00356301361990689,-0.00242060976312603,-0.00138696255201107,-0.000927482464784677,-0.0022104589610843,-0.00420462508759628,-0.00562884784520672,-0.00600282485875705,-0.00495809231495689,-0.00212954747116241,0,0.0021378941742384,0.00439821693907866,0.00665122631985278,0.00769868530143308,0.0108375544822712,0.0130932896890345,0.0132104988701547,0.0106847426470588,0.00786683388439176,0.00328370039064713,-0.00168918918918925,-0.00583548423297047,-0.0077328252829766,-0.00840807174887887,-0.00888139404159642,-0.00870154819753649,-0.00830820007966764,-0.00837588204922262,-0.00961037457303303,-0.00993629084107787,-0.00991267406183616,-0.00940700166706361,-0.00864812924148698,-0.00641840750832573,-0.00439185067707704,-0.00245549416820135,-0.00135802469135801,-0.00111669458403128,-0.00161963495919762,-0.00225014063378964,-0.00338515546639924,-0.0033932386577855,-0.0023920433085736,-0.00151314545110646,-0.000378787878787977,0.00101131407622783,0.00215040161912597
231,"ETH","Ethiopia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
234,"FRO","Faeroe Islands",1,0.00207900207900203,-0.000971143174250787,-0.00111111111111111,-0.00111234705228031,-0.00133605492670252,-0.00351282459773776,-0.0018415178571429,0.00111524163568773,0.00356307760828413,0.00688429935598488,0.0134788012705427,0.0166684943524509,0.0158747417636186,0.0143326687860337,0.00844919786096259,-0.00127591706539073,-0.00889924780167398,-0.0130151843817787,-0.0126890134292059,-0.00803510070307125,-0.0010584810796507,0.00466719702996548,0.00892857142857139,0.00926369589522445,0.00968188105117565,0.00985117313701602,0.0105124835742444,0.0108260032269818,0.0108219531048698,0.00929187726553326,0.00708860759493683,0.0043231287387523,0.00149910053967603,-0.00109420073609856,-0.00337251401081195,-0.00624690133862169,-0.00894498832182081,-0.0106834406669662,-0.0120603015075377,-0.0134799574317134,-0.0132030090578782,-0.0114788004136505,-0.0105582270541501,-0.00792100121455359,-0.00511836212412031,-0.000536999248200993,0.00302065915097904,0.00691817100853958,0.00993574167071655,0.0139777431320897,0.0138844387482645,0.0133474576271186,0.00521230947429385,-0.00062317479902824,-0.00318041915297256,-0.00377298141327457,-0.00469156366984536,0.000838502770741058,0.00483228783218714,0.0133925135336224,0.0190223627508479,0.0218850528128877,0.0144741801733888,0.00564139686977353
238,"FLK","Falkland Islands",1,0,0.000230893558069807,5.77200577199232e-05,3.46308352958717e-05,0.000184679312069542,0.000276980908101661,0.000138476184980986,0.000276915976513597,0.000276886868640224,0.000184557178120726,9.22615615269187e-05,0.000184493335178246,9.22296518330542e-05,9.22126423532565e-05,9.21998893601226e-05,-0.00230755030459659,-0.00490354813341359,-0.00733553089744187,-0.0317879545347355,-0.0346399270738378,-0.0326108181995705,-0.0302081780692602,-0.0280208386019928,0.021884065346837,0.0241753738987912,0.0237886823541527,0.0232654327370489,0.0212765957446808,-0.00524853349799309,-0.00714285714285704,-0.0086093386002229,-0.0106720362446515,-0.0096124962451186,-0.00796210441443259,-0.00598529038802944,-0.00449300520780156,-0.00226128070716413,-0.00113689215027646,-0.0016618196925634,-0.00260796995618605,-0.00282707711638138,-0.00346529455003672,-0.00442268204075184,-0.00337820005278436,-0.00232828870779975,-0.00169716255635115,-0.000106264279262514,0.000851652738595862,0.00181120818239924,0.00266311584553934,0.00287448099648667,0.00202084662837695,0.00159345620651198,0.000318353053536337,-0.00148478099480322,-0.00201420544895581,-0.00233260881089962,-0.00265209780936727,-0.00339991500212493,-0.00308822746392632,-0.00352394682043886,-0.00439301403621557,-0.00333154218162277,-0.00129268555423891
242,"FJI","Fiji",1,0,0,0.000167757087737013,0.00050301810865193,0.00494321977287899,0.00625534746648926,0.00729442970822274,0.00924770642201836,0.010788763897112,0.00484451718494276,0.00585670592828797,0.00427046263345192,0.000901364924027857,-0.00230828417542963,-0.00294682895579753,-0.00717994743252779,-0.00616016427104726,-0.00501543209876545,-0.00386996904024768,-0.00142210730446023,-0.000389332295113837,-0.0011723329425557,-0.000783852635704546,-0.000130907186804541,0.000130992926381961,0.00196335078534039,0.00352987318603729,0.00534794234657289,0.00947744238883476,0.0125137070244469,0.0149664214902462,0.0163384206193402,0.0151695605842161,0.00857409133271204,0.00492853622474126,0.000733720574747703,-0.00279448393171735,-0.00447265034753706,-0.00108401084010842,-0.000600961538461472,0.0022802280228023,0.00539342002756631,0.00944467690836275,0.0112994350282487,0.0126499970443931,0.0110393423370523,0.0070032098044936,0.003016241299304,-0.00369878055828467,-0.00472105475272036,-0.00367161952842634,0.00114279184046626,0.00318997436627732,0.00829734030461478,0.00703865584378723,0.00476541669030463,0.000680156435980201,-0.000905848383626691,0.000450958286358462,0.00426008968609868,0.00724355045411484,0.00782311981579605,0.00468877968877963,0.00278178331388808
246,"FIN","Finland",1,0.000709723207948885,0.000425652667423399,-0.000994176963499456,-0.00253445722747469,-0.0045494652037363,-0.00599140799971219,-0.00672984388152192,-0.00585874990705252,-0.00648232408375759,-0.00443816182024325,-0.00240686777873292,-0.00151397617446717,-0.00289368987910898,-0.00273649467904491,-0.00363881448329078,-0.00442497991582364,-0.00444771979868116,-0.00370436884928908,-0.00480752368128287,-0.00447263869959107,-0.00485483375392511,-0.00543402382596643,-0.00530429197329712,-0.00484620647773757,-0.00616139073477922,-0.00525699892008972,-0.00555453784595341,-0.00576138825222747,-0.00570814426885489,-0.00595440143464026,-0.00465076412960182,-0.00358784087384786,-0.00303863848746048,-0.00265206193466649,-0.00189038221912591,-0.00230320322598484,-0.00197268026536367,-0.00145193397758376,-0.000469066021979985,0.000835910531050298,0.00260252412783739,0.00267988627274647,0.00267456220119127,0.000847564828081438,-0.0020204249902198,-0.00540532690344231,-0.00723585048881052,-0.00826476696582355,-0.00781605071045961,-0.0058227914361697,-0.00337315309108654,0.000120552346557342,0.00376549085694395,0.00770965767298625,0.00904664334335206,0.00952470794424634,0.00672717290009178,0.00173559933527899,-0.00326849230640321,-0.00565685754966234,-0.00689102192678188,-0.00592589352654241,-0.00443916353456916,-0.00322910951759663
250,"FRA","France",1,-0.00131279912530561,0.000791087352590899,-1.06350697541094e-05,-0.000520364399964096,-0.000791225684507468,-4.07829819119947e-05,-0.000194795954333626,0.00106829838336272,0.000950970737589556,0.000287145686808556,0.000683509922418973,0.000767407678381169,0.000587878100800377,0.00252182757868202,0.00347018882983041,0.00377385840775884,0.00394267657025945,0.00333224946476437,0.00192699265423493,0.0010763702309753,-0.000614599048881898,-0.00270711524736316,-0.00404845890239584,-0.00443943331285957,-0.00543813266804568,-0.00513955481365659,-0.00350386034993697,-0.00335907476537715,-0.00446367461988825,-0.0046319384181156,-0.00309176720614969,-0.00260978263601251,-0.0013341470176121,0.00064822633040069,0.00188103057982723,-0.00107186272067142,-0.00332000852847879,-0.0048263228191659,-0.00596013905970897,-0.00649552857676863,-0.00406436695169252,-0.00284929280637965,-0.000948008098030462,-0.000394174539757577,-0.000239846866689651,-0.000161664800719324,0.00102938133937107,0.000378608579696906,3.75753765170488e-05,0.000315278064084433,-0.000625332766105082,-0.00172499720375791,-0.00211420154241372,-0.0012418716449259,-0.00110805066764602,-0.00077788349720677,0.000112204123348563,0.00165241547164708,0.00210623294390792,0.00237595943219975,0.00353037844328677,0.00266993954917029,0.00043407622071042,-0.00121575253572534
254,"GUF","French Guiana",1,-0.000698812019566722,-0.000699300699300684,-0.000489750227384136,-0.000518004144033064,-0.00134497735020779,-0.00140207507110533,-0.00134694307060926,-0.00354220028737426,-0.00402858353636735,-0.00451038413007836,-0.00536208301729214,-0.00621401872091826,-0.00683036854200362,-0.0064263299536073,-0.00627271515220774,-0.00594699016879442,-0.00638022702063374,-0.00822151772794852,-0.00899416668599605,-0.00993441471199265,-0.00984051766991158,-0.011483475132169,-0.00867998065318475,-0.00458876336368887,-0.000524643347006865,0.00181933330637846,0.00474991885108876,0.00888609711982424,0.00395893019267486,-0.00295450412678504,-0.00900612607931093,-0.0132700621172917,-0.0197094605974058,-0.0163350092267267,-0.0092526907077629,-0.0025007732201533,0.000400963960437977,0.00277401939333296,0.00132246199865307,-0.0024771663445579,-0.00479361496950807,-0.00431068980900496,-0.00311563453759772,-0.0022132931487233,-0.000731618972099534,-0.00120706118697728,-0.00147166502285686,-0.00278956760993138,-0.00162340608806433,0.000988756971629324,0.00429529403617979,0.00588659697527795,0.00767879917249806,0.00771681998654208,0.00550656574689919,0.00368089110595316,0.00277071161733566,0.00467448262277138,0.00728067318055135,0.0105528474230693,0.0120443832925569,0.0145596056962363,0.0132670457173694,0.0114958562028943
258,"PYF","French Polynesia",1,-0.000568504832291163,-0.000568828213879497,-0.00331012441502111,-0.00231100128134714,-0.0039440495299243,-0.00473438833803926,-0.0047893161409165,-0.000783329920131083,-0.000922211463088385,-0.000369685767098131,0.00111108539154195,0.00157659224223879,0.000371040304253009,0.00203958652018725,0.00277790638455495,0.0024956095757463,0.00230627306273058,-0.000461275889109225,-0.00286109829257047,-0.00443377055237384,-0.00555067301910357,-0.00751286926679961,-0.00960149149382426,-0.0102275392915786,-0.0117296504753346,-0.0104896772040243,-0.00739851068940672,0.00327774028728436,0.00676099869609322,0.0118806143146914,0.0111052097918979,0.00926193921852393,0.00221292153749937,0.000191763747063596,-0.0025769506084466,-0.00171005130153907,-0.000283755024828533,0.00179355265021005,0.00245109592269614,0.002733656973182,0.00226169721528526,0.00113036925395617,-0.00292177191328924,-0.00481245576786988,-0.007662110391146,-0.0104478320748444,-0.0119365928189457,-0.00739105394509507,-0.00433944069431046,0.000483933410762626,0.00456288529683018,0.00691098457195708,0.00516493690006321,0.00243866751207135,-0.0011709601873535,-0.00292497440647405,-0.00350399065602475,-0.00408580183861081,-0.00233463035019473,9.73283371453492e-05,0.000584652862363124,0.000487947692007363,0.00127046176398737,0.000293484640970424
266,"GAB","Gabon",1,0,0.000353232073472232,0.00035310734463273,0.000564652738565877,-0.0005650382577988,-0.00155571269825233,-0.00247831474597278,-0.00276465028355389,-0.0024115185474146,0.00198454886951585,0.00622259934945562,0.0218479745106963,0.0120578497996167,0.00647567680543734,0.00158585484388728,-0.0028108345896791,-0.0149831142089001,-0.00853900502593003,-0.00821594891700542,-0.00707927753559057,-0.00806105710727555,-0.00682770659436311,-0.00465147338004769,-0.00261136369025668,-0.00232039702145172,-0.00248173477727253,-0.00367848698337529,-0.00726898540755794,-0.0102646571575883,-0.0117761171175615,-0.0117491322134749,-0.0102422433291204,-0.00678815978654155,-0.00338626860081348,-0.000647006749644109,0.00122056978097555,0.00232582851196864,0.00297990991289138,0.00313187370067516,0.00369711758422542,0.0039263396663551,0.00384957458443128,0.00366857319557188,0.00237778104809226,0.000108523179805515,-0.0011596862301087,-0.00195278835080899,-0.00342795295974558,-0.00285488168614964,-0.00182229462014606,-0.00119279423665779,-0.00168793132070103,-0.000714185317719901,-0.000939132463694215,-0.00032115789540533,-0.00163332660540059,-0.00187476961656369,-0.00340549647764666,-0.00347480130154386,-0.00527530109056515,-0.00513112884834666,-0.00252065162386937,0.00257891536689554,0.00516269838039882
270,"GMB","Gambia",1,0.0035714285714285,0.00320398718405138,0.00275139788763635,0.00193111756785493,0.00509043775407992,0.00465514635498021,0.0158581845173121,0.0151149801625515,0.0154328430190499,0.0147354777091789,0.014192545534417,-0.0087571572920176,-0.00670960815888338,-0.00574367194283054,-0.00252290532465795,-0.00880765537564987,-0.00303658407646174,-0.00441809408385376,-0.00674754088161692,-0.0141264018500547,-0.0204915579473067,-0.0237442504172019,-0.0263009765675093,-0.0264588355499072,-0.0225953677475639,-0.0119944844572289,-0.00177051460542526,0.0031347425602268,0.00449264412174029,0.00623731680923547,0.00538718733203198,0.00213118490538221,0.00108089933220288,0.00132202337351397,-0.000431370678116811,-0.00222423139396409,-0.00417204251477665,-0.00604822233230487,-0.0083788198530025,-0.00917430095670466,-0.0088218884991734,-0.0059143190792593,-0.00378576400159265,0.00237784199632207,0.00935888456021347,0.0147128794981104,0.0148974352652699,0.0158092048524461,0.0123021690164263,0.00746107633735246,0.00274273721893597,0.000522256837579163,-0.00250439325905672,-0.00338567153769142,-0.00309809809708377,-0.00440943412226591,-0.00496818635378443,-0.00410185695205656,-0.00480556085714308,-0.00670873913862461,-0.00481093843801168,-0.00434145137463939,-0.00392344792848384,-0.00362516036814799
268,"GEO","Georgia",1,0.000761614623000745,0.000456760048721089,7.61208799574653e-05,0.000471726824517603,0.00145948411290729,0.00188294503015308,0.00260813525910774,0.00381471389645775,0.00411037567624742,0.00385832705350412,0.00162489092167433,-0.00195423531012161,-0.00402939974232538,-0.00608285602614634,-0.0081557084697482,-0.0108746106052729,-0.0118330419669719,-0.0123230629394054,-0.0124282382880995,-0.0138122495425266,-0.0127148119718482,-0.013932530553925,-0.0152273871370623,-0.0165728499898441,-0.0189908789719226,-0.0184754757282837,-0.0175662982252906,-0.016386065736083,-0.0150222138252121,-0.0134679086431817,-0.0117078384763619,-0.00975320218450319,-0.00762286033016256,-0.00530018312114912,-0.00296138217100257,-0.00119352592801366,6.27671735269151e-05,0.000886222680359466,0.004833955663728,0.0112737972617978,0.0202385618710568,0.0331714245109477,0.0546968967891318,0.0626989686410973,0.0551710270853996,0.0405884869377792,0.0209622906892001,-0.00348227208778574,-0.0200661896449973,-0.0251137915660617,-0.0243751112820076,-0.0222378806464547,-0.0206058962747013,-0.0193448053259457,-0.0186633030166496,-0.0174184135734899,-0.0160335040190809,-0.0179090321510545,-0.0182411804983133,-0.0186225705030379,-0.0202341591218008,-0.0192832446562326,-0.0177939483062896,-0.0155958846665857
276,"DEU","Germany",1,0.00426066936270996,0.000573271557155316,0.000212672553063954,0.000628047965211412,0.00163659943603742,-0.000300935412698844,0.00106377115156524,0.00132970661418737,-0.000101811566065834,-9.9864148631841e-05,0.000571337508987582,-0.00019590412663166,0.000294663388916522,0.00267095078461207,0.00215831463025684,0.000491644125564885,0.000224535681937265,-0.000180987536114971,-0.00129194306651345,-0.00207970721040608,-0.00123972886435312,-0.00126831264963251,-0.00153479489638159,-0.00234931404738379,-0.00212383659269448,-0.00393893426182046,-0.00261327696869454,-0.0012801301087231,0.000454434567508752,0.00225032171972044,0.00514123425707398,0.00391735826875944,0.00175570516819854,7.03044580932777e-05,-0.00138914057760858,-0.00197184024599159,0.000555976787140043,0.00343967713926373,0.00628373964820256,0.00803906999101711,0.007591663887964,0.00803315241090046,0.00691300159345729,0.00449275203204619,0.00206632224542673,0.00193044411992436,0.000240054435023982,-0.000408660739850464,4.59141436257412e-05,0.00080129675888345,2.37159412324611e-05,0.000726810291000363,0.000599082324807543,7.2068801812074e-05,-0.000472352645640036,0.00015878628768956,0.000639984750545059,0.00175319118406973,0.0036658041026302,0.00648749970782719,0.00706874466502976,0.00626613732173641,0.00523421965589025,0.00317685403487592
288,"GHA","Ghana",1,0.000752445447705025,-0.0035743052758759,-0.00194194345665931,-0.00244220617680976,-0.0053568711002891,-0.00653264140246823,-0.003240970762469,-0.00349062702003881,0.000979401952682671,0.00721646332140784,0.011469009272816,0.0147990902198637,0.0117778515990698,0.00168602631819708,-0.00200718911640398,-0.00572806134266733,-0.0099935286171356,-0.00935858985822622,-0.0088148675345205,-0.00990336519038993,-0.0109002375347969,-0.0116950515613607,-0.0127463843362677,-0.0114759044745579,-0.00884387723310735,-0.00530546870494042,-0.00143025779499218,-0.00147615908447751,-0.00197712400286479,-0.0015740328526612,-0.00251478790455188,-0.00283488582118844,-4.00026910128806e-05,0.00107617964705693,0.00117858588183768,0.00185502684630235,0.000203132953293443,-0.00157534863737969,-0.00267575584695535,-0.00381368717011895,-0.00451322037808218,-0.00371765026138573,-0.00322176805214436,-0.00241696543625823,-0.00123857085630621,-0.00196098381372785,-0.00146682354494249,-0.00110173489472622,-0.00141222429725388,-0.00188664089386114,0.000497437580757524,0.00150397878831696,0.00139692040018809,0.00209843247888838,0.00369670073008004,0.00299372183168267,0.00299466799964084,0.00390028781004411,0.00458176757297598,0.00369330019511526,0.00393143692528892,0.00238451649764971,0.00236840639254545,0.0021124341815352
292,"GIB","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"GRC","Greece",1,0,0,0.000300936252281359,0.000421090204639199,0.00134581125523528,0.00230309125634969,0.00287382865637315,0.0028217194506805,0.00248412479271266,0.00124007397711588,-0.000190532074575468,-0.00123721302972854,-0.00152150864612444,-0.00159345436523337,-0.00107820885891905,-0.000322974894375469,0.000661953831173245,0.000806047544648792,0.00168583828686138,0.000462319392326531,-0.000314543903054189,-0.00198311872055022,-0.00304759736836223,-0.00479476783395655,-0.00370224310083659,-0.00331831301134176,-0.00344965906738116,-0.00264977138374717,-0.00284109010606709,-0.00340046498736534,-0.0031910659108107,-0.0035607620858624,-0.0037133494672171,-0.00385666708498814,-0.00438215832664226,-0.00495010867352848,-0.00602029047660224,-0.00499926022965987,-0.00511004462473366,-0.00459828779063502,-0.00427189285320905,-0.00325915565731496,-0.0030062783736314,-0.00321737533829047,-0.0034918445981727,-0.00334182451760268,-0.00323836728936283,-0.00222195022901102,0.00058465189156275,0.00268850615753851,0.00461668203698063,0.00647815491971978,0.00696427857471379,0.00600182438750777,0.00528650384622773,0.00413347987846466,0.00300983385024554,0.00291704552599272,0.00315860623912857,0.00389821155123632,0.00580475062160784,0.00754259630638395,0.00772291144900326,0.00775834385566696
304,"GRL","Greenland",1,0.000618429189857858,-0.00293582533906721,-0.00252870704307093,-0.00221856615814153,-0.00459885028742808,-0.00606516290726817,-0.00437048665620091,-0.00412774763689244,-0.00393383094613679,-0.00242939568782261,-0.00152419662136421,-0.00173274895525423,-0.00102192018803332,-0.000512111435448411,-0.000615479304508432,-0.000718870346598124,-0.000616903146206092,-0.00216260748674115,-0.00350840986482299,-0.00569328709694121,-0.00664935064935061,-0.00677824704103453,-0.00565326633165825,-0.00430921225497923,-0.00274435296601229,-0.00339486526628472,-0.00426734944257748,-0.00428885433978449,-0.00592768227622994,-0.00627943485086345,-0.0022801302931596,-0.000653096767171051,-0.000436442989634431,0.000547045951859896,-0.00087844515208072,-0.00639647091259998,-0.00975555678731781,-0.0102535525215937,-0.00839160839160834,-0.00257789733243676,0.00291938019312828,0.00540175557056046,0.00271125169453226,-0.000908007491061827,-0.00615595075239394,-0.00972261938804697,-0.00951289398280799,-0.0064301297508324,-0.00356752402324644,-0.00346921075455334,-0.00314264098236633,-0.0031628887717449,-0.00223555712436759,-0.00318772136953946,-0.000473204779368351,0.00224878683867915,0.00390440132513011,0.00390117035110543,0.00460720614294154,0.00471531297889898,0.00458176691729325,0.00491256798643193,0.00663214846704279,0.00889916209188101
308,"GRD","Grenada",1,0.000642260757867681,0.000385208012326671,6.41972138408837e-05,-1.28396076215612e-05,0.000616095494801626,0.000564536823197383,0.00076945272674813,0.00128164962547347,0.00184421505596683,-0.000870990880213154,-0.00265434940899875,-0.00367585017609136,-0.00455018500710879,-0.00499974649792264,-0.00511173138057827,-0.00448167499871869,-0.00391881732316338,-0.00361059138174042,-0.00401616489417949,-0.00370880298835341,-0.00269689306516133,-0.00167339720953557,-0.000101368425523986,0.00177632660822823,0.00281270612147373,0.00371060361120128,0.00459680589468845,0.00446502895461263,0.00404714420553609,0.00429837140459468,0.00430461338849783,0.00388865559342007,0.00315033003608781,0.00213233377518161,0.00151822265777541,-0.000997173577776352,-0.00326135260169264,-0.00395323334699222,-0.00252115133940277,-0.00392151649500376,-0.00331043469545446,-0.00251847108070584,-0.00290217849473128,-0.00342924215151302,-0.00240297473891366,-0.00172340426449544,-0.000967587731706459,7.94137172294522e-05,0.000241592495066581,-0.000236877684483936,-0.00127904427987062,-0.00282781026706167,-0.00433626522502804,-0.00381990134377979,-0.00360217603922823,-0.00241054596405927,-0.000977155246575219,0.00112062003274395,0.000737008378824376,0.000900680648807725,-0.00114230263357633,-0.00119458992255289,-0.00285084495830128,-0.00240169349315802
