"code","iso","country","CDT.raw.1990","CDT.raw.1991","CDT.raw.1992","CDT.raw.1993","CDT.raw.1994","CDT.raw.1995","CDT.raw.1996","CDT.raw.1997","CDT.raw.1998","CDT.raw.1999","CDT.raw.2000","CDT.raw.2001","CDT.raw.2002","CDT.raw.2003","CDT.raw.2004","CDT.raw.2005","CDT.raw.2006","CDT.raw.2007","CDT.raw.2008","CDT.raw.2009","CDT.raw.2010","CDT.raw.2011","CDT.raw.2012","CDT.raw.2013","CDT.raw.2014"
158,"TWN","Taiwan",122.419,131.754,140.117,151.012,161.399,168.77,176.702,191.215,200.607,208.265,227.109,229.72,241.262,250.527,258.935,265.308,272.959,276.169,263.532,248.562,266.839,272.485,267.277,269.627,NA
762,"TJK","Tajikistan",11.23037116,10.3650156,7.687856,5.170224,3.038928,2.511296,2.245648,2.51832,2.767328,2.544656,2.205648,2.15664,2.131296,2.174272,2.595264,2.474576,2.689232,3.267552,3.045264,2.408928,2.442896,2.570224,2.964576,3.720528,5.231584
834,"TZA","Tanzania",1.937472,1.907472,1.907472,1.957472,1.937552,2.786784,3.132736,2.937776,2.768384,2.594032,3.024032,3.207008,3.66296,3.879904,5.228156037,5.746570216,6.081548144,6.013408,6.211161028,6.067296,7.280496,9.041792,11.216064,11.448816,11.769648
764,"THA","Thailand",89.910768,99.01512,109.058416,124.048256,138.427824,157.339344,176.43928,179.475872,157.36176,164.363472,164.996752,173.908544,185.194512,193.319536,211.56208,219.073264,221.305376,227.214064,230.94352,223.922496,237.780208,236.872016,254.784816,265.4250773,261.0590613
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176016,0.179683,0.18335,0.201685,0.227354,0.234688,0.245689,0.29336,0.44004,0.469376
768,"TGO","Togo",0.777856,0.714192,0.545872,0.425872,0.732896,0.755872,1.145184,0.868848,1.079152,1.390448,1.29808,1.179376,1.249376,1.489376,1.429376,1.359376,1.289376,1.38464,1.730208,2.86624,2.669904,2.468912,2.418752,2.564016,2.555392
772,"TKL","Tokelau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",0.076944,0.095264,0.069616,0.084272,0.0916,0.095264,0.076944,0.098928,0.087936,0.10992,0.095264,0.087936,0.102592,0.117248,0.10992,0.113584,0.12824,0.113584,0.120912,0.131904,0.117248,0.102592,0.106256,0.113584,0.120912
780,"TTO","Trinidad and Tobago",14.13757333,13.03013067,11.96775733,12.51034133,13.05422933,13.197944,13.33842933,13.81262933,14.14624267,14.255656,14.79189067,16.11166667,16.876584,15.691056,16.131056,20.23313867,22.34148,24.01540533,23.4834,21.97001867,24.048672,23.963328,23.56964267,24.44350933,24.01064267
788,"TUN","Tunisia",13.835136,14.52688,15.29234901,16.649384,16.79485067,17.20339467,17.75653067,18.33691467,19.08752267,20.02675467,21.15880267,21.89765867,22.013176,22.158744,23.180184,23.51542667,24.435752,24.92142933,25.25424533,25.531088,27.969552,26.19142933,27.35257333,27.555064,29.721144
792,"TUR","Turkey",139.3652598,142.3984713,148.5570107,155.4330427,153.1557173,168.4503893,185.8063093,194.371384,196.0986,194.0294027,219.3098347,197.5885578,208.8686698,220.3308549,226.4130515,237.5161784,263.1948024,290.1670584,290.5368368,283.5691276,296.6466104,316.386456,334.502832,319.5517064,342.6562532
795,"TKM","Turkmenistan",45.3876304,38.48232891,28.1896,26.7296,32.91808,33.466176,29.723504,29.973504,30.623504,35.803504,36.883504,38.113504,39.943504,44.443504,46.8648,48.412432,49.82212,56.288992,56.949296,50.4896,57.471584,63.62626667,66.572768,68.06729333,69.81128267
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.007328,0.010992,0.010992,0.010992,0.010992,0.007328,0.010992,0.010992,0.010992,0.007328,0.007328,0.010992,0.010992,0.010992
800,"UGA","Uganda",0.758448,0.780432,0.78776,0.780432,0.707152,0.937984,1.058896,1.106528,1.26408,1.311712,1.42896,1.509568,1.5572,1.597504,1.736736,2.169088,2.535488,2.887232,3.18768,3.378208,3.916816,4.261232,4.06704,4.869456,5.228528
804,"UKR","Ukraine",700.207861,662.6645135,575.777376,500.22456,416.2192,399.498576,346.328848,328.249152,309.17464,305.985552,297.645408,300.850896,304.557744,336.388096,311.968144,300.001248,308.364352,315.38456,302.224256,254.170224,270.981904,284.69952,278.736096,269.933424,241.33984
784,"ARE","United Arab Emirates",55.68141867,61.80942133,59.97607467,62.51322933,68.77270667,73.246,76.41101067,82.056136,84.66643733,86.757024,85.22350667,96.81937333,98.90343467,104.5070453,111.1706427,117.6795333,123.2485653,133.764064,159.189384,158.273096,162.4700853,169.914792,179.4324427,183.1526667,185.2628907
826,"GBR","United Kingdom",555.034336,570.3586213,552.895008,540.3761973,535.0424427,523.7731333,544.197144,521.7884693,525.0101787,522.7319013,530.7054213,544.7834747,528.4688853,540.5829333,541.297024,539.7464667,541.0905867,528.587648,514.35264,464.432528,482.1054747,443.87908,467.9955173,455.8531707,414.272192
840,"USA","United States of America",4846.452267,4808.839171,4881.885213,5002.248077,5075.763248,5128.128568,5285.314184,5452.913629,5463.394891,5488.282685,5692.329592,5655.681531,5586.852941,5661.880829,5742.500677,5759.225285,5658.623491,5742.164088,5564.686107,5161.428243,5389.835429,5256.990667,5080.515877,5156.351272,5234.240616
850,"VIR","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",3.849152,4.379152,4.759152,4.489152,4.281744,4.690448,5.470752,5.578384,5.786016,6.792048,5.43808,5.045632,4.648304,4.593952,5.507776,5.457776,6.387776,5.877776,7.777776,7.973952,6.374032,7.703648,8.616016,7.535024,6.680368
860,"UZB","Uzbekistan",119.421369,122.9498822,114.098528,114.801744,108.782592,96.232768,97.265136,98.575136,114.412768,116.077712,115.715056,117.443216,121.673216,117.302592,114.564496,109.664496,112.3096,113.138976,112.370272,102.634848,100.48584,109.087904,110.9892,99.774464,101.564
548,"VUT","Vanuatu",0.065952,0.065952,0.062288,0.062288,0.062288,0.065952,0.084272,0.084272,0.080608,0.084272,0.084272,0.087936,0.084272,0.084272,0.058624,0.058624,0.047632,0.098928,0.095264,0.120912,0.120912,0.131904,0.113584,0.106256,0.153888
862,"VEN","Venezuela",103.3316773,102.6549413,105.034224,110.4295173,110.632168,117.276952,130.956192,136.297552,132.8913733,121.2145173,129.7670133,134.537552,135.1500213,132.596888,137.7404533,154.6822827,145.3408507,148.6166453,181.277496,181.463616,188.0369387,172.4528267,192.3763787,186.4911707,188.4086187
704,"VNM","Viet Nam",18.62576,18.574912,19.673216,24.62451733,27.17366933,30.847912,34.77471733,40.879784,45.77232267,46.155008,51.55936267,57.455984,68.349488,72.86865067,87.01991467,95.09864,99.12251733,109.3726773,121.9799573,137.0157653,155.373176,155.61192,153.559368,159.828648,174.5551893
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",6.714032,8.565024,9.199376,8.189376,8.549376,9.972272,10.18296,10.975552,11.857232,13.325472,14.03616,15.253792,15.336768,17.60944,18.60944,19.603104,19.6228,20.86104,22.301568,25.93760533,24.23066933,20.23972267,19.39577333,26.07220267,24.26777067
894,"ZMB","Zambia",2.776176,2.9132,2.882208,2.545872,2.169232,2.153888,1.792208,2.320528,2.205872,1.790224,1.840528,1.856256,1.943584,2.115872,2.144192,2.336176,2.2348,1.597472,1.788464,2.00968,2.200592,2.591888,3.50776,3.751344,4.285536
716,"ZWE","Zimbabwe",16.59808,18.372352,18.547008,17.168304,16.054944,15.573648,14.948304,13.9296,14.1696,15.908304,13.788304,13.969376,12.540448,10.207856,9.819152,10.570448,9.90808,9.817856,7.647856,7.52808,9.629376,11.568304,12.176464,12.353568,12.138528
