"code","iso","country","NOT.raw.1990","NOT.raw.1991","NOT.raw.1992","NOT.raw.1993","NOT.raw.1994","NOT.raw.1995","NOT.raw.1996","NOT.raw.1997","NOT.raw.1998","NOT.raw.1999","NOT.raw.2000","NOT.raw.2001","NOT.raw.2002","NOT.raw.2003","NOT.raw.2004","NOT.raw.2005","NOT.raw.2006","NOT.raw.2007","NOT.raw.2008","NOT.raw.2009","NOT.raw.2010","NOT.raw.2011","NOT.raw.2012","NOT.raw.2013","NOT.raw.2014"
682,"SAU","Saudi Arabia",4.496244142,4.710621849,4.876919756,4.695148063,4.431687969,4.063400476,4.214074748,4.47440702,4.624069892,4.644709264,4.854601536,4.986918943,4.26985405,5.335614058,5.380287165,5.164062472,5.429550706,5.68042704,5.060503073,4.575530507,5.072339441,6.02085248,7.261116019,6.845083958,6.746660797
686,"SEN","Senegal",5.427254947,5.553876485,5.628806923,5.77297716,5.857851398,5.883227736,5.96883483,6.039589724,6.304209818,7.030000412,7.349786906,7.713484064,6.944306221,6.427790079,7.290218736,7.612018394,7.96364126,7.391533627,7.862031893,7.57563156,8.491765726,8.580288755,7.862370484,8.424901813,8.148306942
688,"SRB","Serbia",5.570449727,5.091512893,4.063353568,3.93076193,3.911851425,4.383225957,4.445080026,4.710837827,4.412671321,4.159890641,3.779435018,4.234138982,4.154021032,3.889325255,4.970717369,4.685884025,4.451918278,4.897672265,4.277899953,4.93279514,4.116294028,4.237859746,4.868570964,4.824632482,4.4086429
690,"SYC","Seychelles",0.008349885,0.008589406,0.008131727,0.008498549,0.00905517,0.009542291,0.008954548,0.009744006,0.009230463,0.009309821,0.009495778,0.009071872,0.006109966,0.006542359,0.005759353,0.005785347,0.005694682,0.006030217,0.005363052,0.004729687,0.004362522,0.004841553,0.004226184,0.003952415,0.004279246
694,"SLE","Sierra Leone",0.594981468,0.590447142,0.603696015,0.620085189,0.629822463,0.615318636,0.553190465,0.546155194,0.557935423,0.519740352,0.490304681,0.432481541,0.478330302,0.522115262,0.557876922,0.566783382,0.767205366,0.697953349,0.811215232,0.813582216,0.809301799,0.90267702,1.26564064,1.175724261,1.125853281
702,"SGP","Singapore",0.244317023,0.366305109,0.489893496,0.614721382,0.747790469,0.879688755,0.901163289,0.915637924,0.942485558,0.968815593,0.980349727,0.991997435,1.017170543,1.067021551,1.095463859,1.107101367,1.1414722,1.159365333,1.163834765,1.160218198,1.166570531,1.199499885,1.213419538,1.227162092,1.250234245
534,"SXM","Sint Maarten",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
703,"SVK","Slovakia",4.275160721,3.575457138,3.398319723,3.211482922,3.046949802,2.975838881,2.986050755,2.916004129,2.875687004,2.595975878,2.646650152,2.780061676,2.834871799,2.841248522,2.987039945,2.969895369,2.733278021,2.454054874,2.184970427,1.91248828,1.646641033,1.76032174,1.786914947,1.860121555,1.997625562
705,"SVN","Slovenia",1.222458249,1.129318644,1.0310305,0.990166414,1.009769727,0.942350141,0.885104944,0.950451146,0.948682049,0.927069652,0.941854955,0.958608553,0.942602451,0.946518249,0.902784947,0.885094045,0.887160792,0.884605939,0.874229386,0.870280033,0.87756348,0.877016801,0.865810823,0.869611144,0.888925165
90,"SLB","Solomon Islands",0.016955627,0.017055775,0.017253324,0.017461172,0.01744902,0.017527068,0.017659939,0.01783161,0.01791868,0.018052951,0.018272122,0.018458804,0.018645387,0.018788769,0.019404352,0.019623634,0.020131184,0.020608233,0.020800983,0.020950132,0.020923681,0.0210462,0.021431119,0.021730237,0.021856856
706,"SOM","Somalia",6.989582757,5.914269796,5.190449635,5.911720173,6.626400212,6.822682751,6.982081472,7.128119093,7.013708114,6.933018235,6.999167156,7.097809175,7.171010095,7.307770214,7.409563833,7.570472053,7.086411312,6.591470671,6.59574983,6.58581939,6.645424749,6.658169746,6.728779144,6.768576541,6.768942239
710,"ZAF","South Africa",20.30418597,20.46062508,20.21808799,20.7146157,20.57826281,20.49662082,21.49321289,21.69987517,22.43592435,22.06969712,21.8782254,21.61148328,22.44749477,21.23301655,20.86538104,21.64392163,20.99838295,21.87910847,22.36631779,22.44158531,22.72687083,22.67494256,22.72828189,22.81864942,22.77752165
410,"KOR","South Korea",16.67292133,16.39386938,16.47979793,16.39095328,16.32934964,16.33216709,16.5689974,17.0915864,16.73799461,16.65258142,16.63242743,16.43536742,16.43347701,16.3426374,16.9021336,17.26279769,17.20240718,18.07669437,18.32102666,18.68008545,19.26273304,19.61823125,20.68649525,20.64993706,21.09537366
728,"SSD","South Sudan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
724,"ESP","Spain",22.96450201,22.72470178,21.31876924,22.28164681,22.52387918,22.09069934,24.25909676,24.06314597,25.53821509,25.3069747,25.60242672,25.10946516,24.8127481,25.85425404,25.16882678,23.36156913,23.78792986,23.9390304,21.48362843,21.13717587,21.8267827,21.05744002,20.60097853,21.75823365,22.57956087
144,"LKA","Sri Lanka",2.53985412,2.48383704,2.56657316,2.67907568,2.7631208,2.720969019,2.695480319,2.746885818,2.772424518,2.982097517,2.953392416,2.957245681,3.181939745,2.997582009,3.072469973,3.278866337,3.25613152,3.164470503,3.556196486,3.371442469,3.333194552,3.635435175,3.380917098,3.221163421,3.789008644
275,"PSE","State of Palestine",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
729,"SDN","Sudan",37.40642877,38.38080958,40.88654239,42.77237961,44.81248972,45.33522313,45.80064863,48.98293393,53.12079703,54.24772313,55.41374303,48.17374124,54.60999436,51.93020968,53.65172069,55.36407061,52.06792586,55.53990011,55.36476497,58.65160162,52.74958527,54.41124894,37.2461717,35.43063907,35.33268383
740,"SUR","Suriname",0.378570795,0.375483553,0.389469612,0.38596577,0.385514128,0.382405987,0.395046027,0.398985567,0.415978207,0.379011247,0.368669687,0.357198167,0.348130246,0.425064125,0.394975205,0.348040784,0.38674252,0.360892057,0.434412193,0.43686133,0.385676366,0.378529691,0.399604115,0.380081339,0.372366263
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",0.543295729,0.550987021,0.568176212,0.494430904,0.474762396,0.486916487,0.494768318,0.478088249,0.50009108,0.467318211,0.456618642,0.415994292,0.408362842,0.439678592,0.461561842,0.466531192,0.424027601,0.522610109,0.527513618,0.423921327,0.473976735,0.46048056,0.480422184,0.489719008,0.478744033
752,"SWE","Sweden",6.497691743,6.206258075,6.313697407,6.539357939,6.443960971,6.280682103,6.410332404,6.368825005,6.209121307,6.111531608,6.078786909,5.94907325,5.88294839,5.791144931,5.758195171,5.576059012,5.487124103,5.549861494,5.678285785,5.364439975,5.461536766,5.520004295,5.383152324,5.458276854,5.702255383
756,"CHE","Switzerland",2.821590463,2.808512028,2.785574793,2.769645558,2.777393123,2.781560187,2.775428782,2.684447178,2.674065473,2.608001368,2.581216463,2.622476835,2.504856106,2.471835878,2.49771725,2.519760622,2.528134104,2.521872886,2.543298368,2.535733649,2.540647931,2.511258676,2.511463322,2.482627567,2.565967912
760,"SYR","Syria",3.604358469,3.475041522,3.541997074,3.410946327,3.674465079,3.971888131,4.010090645,4.055103458,4.202521372,4.181951586,4.072748299,3.839375524,4.096563348,4.458749473,4.575232697,5.063437322,5.391455205,5.377802088,4.916137371,4.584472155,3.739620338,4.194130987,4.036816737,3.654950887,3.258122436
158,"TWN","Taiwan",2.878,3.122,3.133,3.196,3.251,3.326,3.254,3.294,3.24,3.201,3.816,3.988,4.097,4.122,4.279,4.32,4.766,4.863,4.457,4.618,5.017,4.905,4.816,4.594,NA
762,"TJK","Tajikistan",2.035064865,1.918219631,1.613640221,1.378381495,1.322416169,1.272420643,1.177667844,1.216917646,1.092761447,0.969401548,0.96377135,1.001287576,0.970584703,1.03552853,1.268952356,1.350362983,1.58786608,1.643355976,1.826980373,1.92380207,1.933987666,1.991141523,2.102142979,2.144155335,2.227667392
834,"TZA","Tanzania",19.30523137,19.48721454,19.63674272,19.76089279,19.81312017,21.04522484,20.62045045,20.25233886,22.25862276,22.35231157,20.22318928,23.224436,22.19660853,25.58898075,24.98761758,26.6073383,24.08918904,25.97627678,26.26682472,26.72084095,27.51882339,27.92911252,29.13907316,29.7328646,29.55060413
764,"THA","Thailand",14.99204293,15.3988685,16.21536427,17.49448353,17.5096888,16.75492157,16.89693625,16.41404114,17.36092382,17.7886098,16.67229399,16.93729185,17.51413202,19.30583868,19.48751134,18.68210361,18.72996276,21.00369562,20.49589448,22.37053324,23.5291569,22.05394334,22.92014818,22.83705352,22.02357806
626,"TLS","Timor-Leste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2075698,0.21099096,0.21118936,0.21426611,0.21733728,0.22111897,0.2233301597,0.2255413494,NA,NA
768,"TGO","Togo",1.177310405,1.128804578,1.069044851,1.061515524,1.046429897,0.98995127,1.057610148,1.192332025,1.419885003,1.302207781,1.318985659,1.326023753,1.326032548,1.391976643,1.223877637,1.726726932,1.393827188,1.356395743,1.504968199,1.498790155,1.52849181,1.661467311,1.557297512,1.652385413,1.747045613
772,"TKL","Tokelau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",0.048522985,0.048718443,0.049686402,0.049763461,0.049522319,0.049041678,0.049690827,0.050032677,0.050502326,0.051658375,0.052798024,0.053478176,0.054316727,0.079060379,0.060390231,0.059516582,0.058769025,0.057680968,0.058982411,0.087186555,0.080340498,0.064108006,0.078705415,0.075818923,0.083734531
780,"TTO","Trinidad and Tobago",0.2520369,0.255966736,0.257986671,0.239323607,0.233715042,0.241713278,0.263428352,0.257902225,0.253071499,0.254902673,0.284275846,0.259911853,0.428659759,0.290655366,0.282378272,0.287026479,0.282121285,0.274018792,0.404408698,0.315686305,0.396872411,0.292630147,0.373239882,0.300334418,0.299348353
788,"TUN","Tunisia",2.077189714,2.278840583,2.293625752,2.354808421,2.13065249,2.070913358,2.474036495,2.304492731,2.504131867,2.602281503,2.625888739,2.607086233,2.420063627,2.604846421,2.613799715,2.739739208,2.73799665,2.686714092,2.723432834,2.951233376,2.811540918,2.817966912,2.941320407,2.782080201,3.041628696
792,"TUR","Turkey",26.28936988,26.11166084,28.0962884,30.04964096,28.51453862,29.65941309,29.7299168,29.72052012,30.84137714,30.96602845,30.31707827,27.65218774,27.04672181,27.07527329,26.83582916,26.67636413,26.81286669,26.12478825,23.9970945,26.21263676,24.82430852,24.62465564,27.74177657,29.60924549,28.91766392
795,"TKM","Turkmenistan",3.067811972,2.902285674,2.175556619,2.482007083,2.422749746,2.482562709,2.51514272,2.652054431,2.193452442,2.494069053,2.745688364,2.99501042,2.735846176,3.267318432,3.365641388,3.462547643,3.677441151,3.694731659,3.938873567,3.818507875,3.982257882,3.754824194,3.827644306,3.868698218,3.84392373
796,"TCA","Turks and Caicos Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"TUV","Tuvalu",0.001060389,0.001193117,0.001209944,0.001167272,0.001195799,0.001195027,0.001217688,0.00123395,0.001234511,0.001271372,0.001270234,0.001272492,0.001315451,0.001316009,0.001316568,0.001318826,0.00132258,0.001329335,0.001333089,0.001333543,0.001322298,0.001322889,0.001323481,0.001324072,8.04e-05
800,"UGA","Uganda",7.181243385,7.386127444,7.510244403,7.687472262,7.631621121,7.77951448,7.787256232,8.293979784,8.903621736,8.621173088,8.59665854,8.676957125,8.90801241,10.01783,9.78340168,11.01080987,9.376120282,10.9468953,13.22145171,12.97239093,13.70498935,13.50750215,14.38407645,14.28536216,14.37825486
804,"UKR","Ukraine",47.85605433,44.68742987,38.70797622,34.07725315,31.48742548,28.3137586,24.75225218,24.21907875,21.92924152,20.74007449,20.23577626,20.75107264,21.50787092,19.6219559,20.20321539,19.88023057,20.83284177,21.96594558,24.80255459,24.1451197,25.3794587,27.24966446,26.78581441,28.88123917,29.18944832
784,"ARE","United Arab Emirates",2.809050274,2.954447604,3.098882435,3.220042465,3.364400495,3.493964325,3.602939422,3.699020319,3.799060716,3.911517513,4.00022121,4.319789442,4.745693273,5.145924005,5.281259637,5.498939869,5.982304722,6.258424575,6.357574928,6.940932081,6.932407434,7.1222733,7.334799766,7.576863633,7.804290399
826,"GBR","United Kingdom",59.25480403,56.1891388,53.30426867,51.23730724,49.99818271,47.92443148,46.93729752,44.33523096,41.876139,39.64457914,36.43927358,35.11983513,34.43557148,33.40689462,32.46006567,31.39187082,31.03580586,30.43009511,29.77462015,29.7809534,29.59766774,29.38963043,29.22606013,29.70708552,30.73799461
840,"USA","United States of America",271.9119087,274.5551204,282.1714469,288.8079037,293.079788,296.6586447,298.514682,294.1773107,293.5044574,290.1177414,282.9218342,278.8480067,275.5145959,278.0158933,276.8489231,269.2423888,272.4405107,279.9303555,272.0132537,268.4256991,269.6826451,276.6900113,281.1229812,280.576482,281.02779
850,"VIR","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",6.980759999,7.240162253,7.491103806,7.626136559,7.543319213,7.420438566,7.682779717,7.511666868,7.303371219,7.12782727,6.919723621,7.050377324,7.030093827,7.46127683,7.755518433,7.793913336,8.239178947,8.090304659,8.245734271,8.240176882,8.121635294,8.126170709,7.993558224,8.241826139,8.204886154
860,"UZB","Uzbekistan",11.28439234,10.70233662,8.8548237,8.2742351,8.2698918,8.2542179,7.5041573,10.2959235,10.1441223,10.0222496,9.9231287,9.7750397,6.3324778,6.7012224,6.978673,7.3041374,11.13181411,11.22968541,11.66723962,12.33342393,13.01960413,13.41985502,13.72849261,14.26276699,14.81145158
548,"VUT","Vanuatu",0.109730298,0.113752479,0.12128936,0.12899034,0.130057521,0.130332102,0.131099916,0.131778431,0.132527445,0.13308366,0.125962375,0.119535645,0.120741514,0.125623984,0.129089954,0.132670624,0.135031179,0.160146635,0.162645691,0.152894446,0.156983102,0.162247344,0.164721187,0.166574029,0.169212171
862,"VEN","Venezuela",11.14120368,11.37821502,11.24932266,10.99727679,11.22389683,11.34770837,11.32303785,11.41461853,12.0789102,11.36339008,12.23120066,12.44751546,12.58379646,14.14287846,13.07540596,13.53183266,13.06450517,13.53829067,13.98631948,13.72915459,13.0296039,12.22921024,13.57889798,14.23462062,14.16495666
704,"VNM","Viet Nam",12.60119539,13.97524282,13.87887214,14.38914947,16.6571715,16.57086272,17.96036883,17.58313704,19.85055155,20.13909066,20.99073947,19.1311379,20.32287893,21.38600656,23.81311419,21.27588383,21.12019669,22.66595876,21.59725512,25.24396769,23.11802476,21.55671881,22.77888415,25.5637591,24.44501655
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",2.299202842,2.17032929,2.229005739,2.260255787,2.260450135,2.294363583,2.365368133,2.538564784,2.646517535,2.686340085,2.765394736,2.909785273,2.907829609,3.126384846,3.259468083,3.22919392,3.35171869,3.615826961,3.638009032,3.692640203,3.837091373,3.825023857,3.86881534,4.020825324,4.056027307
894,"ZMB","Zambia",38.53735655,38.1423746,37.77729365,37.2919942,36.59733044,35.97880839,36.45122068,35.10794407,35.79163745,33.73656434,33.57413393,34.6487128,34.17835607,36.72458354,39.07512401,42.16897739,38.7586856,39.57631571,41.16866253,39.21504264,42.51080945,42.11606261,42.94002517,44.60601033,44.82326759
716,"ZWE","Zimbabwe",6.626379961,6.013843281,6.028834001,5.36160262,5.52567104,5.406553659,6.366317033,6.274824506,6.541703379,6.630407952,6.121292626,6.347098505,5.430460384,5.446509163,5.802098341,5.50228522,5.614331798,5.767245176,6.091165754,6.167585632,6.24448651,6.308609801,5.788626392,5.652922083,5.969895475
