"code","iso","country","CH4.raw.1990","CH4.raw.1991","CH4.raw.1992","CH4.raw.1993","CH4.raw.1994","CH4.raw.1995","CH4.raw.1996","CH4.raw.1997","CH4.raw.1998","CH4.raw.1999","CH4.raw.2000","CH4.raw.2001","CH4.raw.2002","CH4.raw.2003","CH4.raw.2004","CH4.raw.2005","CH4.raw.2006","CH4.raw.2007","CH4.raw.2008","CH4.raw.2009","CH4.raw.2010","CH4.raw.2011","CH4.raw.2012","CH4.raw.2013","CH4.raw.2014"
784,"ARE","United Arab Emirates",15.30332534,15.73859877,16.17490959,16.61280572,17.05318084,17.49403597,17.95076178,18.40763509,18.8690506,19.33180261,19.78566031,20.38655961,20.9874602,21.58829369,22.16240158,22.82065208,23.36590563,23.91341219,24.46503535,25.0328128,25.50070746,25.75214481,26.00796456,26.34450421,26.61567966
826,"GBR","United Kingdom",117.7990229,113.4831862,109.608576,105.5642209,101.7507219,97.38476427,92.98598894,88.1010877,83.74911267,79.09815333,73.6926194,68.36585511,64.39858982,61.16825343,57.66922265,54.21477456,53.49697307,52.63930959,51.74709421,50.88983133,50.57848274,50.09502874,49.78502744,49.55684863,49.37870293
840,"USA","United States of America",675.3082574,672.1093897,671.669977,668.7889424,668.7432341,666.8240019,659.3505976,648.0299192,644.564905,644.2728653,631.5950883,623.6893216,620.216994,617.3673978,621.6929674,612.6595347,619.6294068,652.3208266,640.6410142,655.3459392,662.6204598,664.0085051,663.2860808,661.6808446,666.8576038
850,"VIR","United States Virgin Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
858,"URY","Uruguay",15.23388428,15.93020801,16.73465764,17.30027647,17.45034049,17.37488022,17.63166312,17.42758572,17.06977312,17.20534462,16.88952732,16.862653,17.47000618,17.87723316,18.34611964,18.48144792,19.0746131,18.65959917,19.06807084,18.71894332,17.81578129,18.03774934,17.54363429,17.64545954,17.69837609
860,"UZB","Uzbekistan",61.09560425,64.25556336,65.46144477,69.07428711,72.69816065,76.12049789,77.28892929,78.52399829,79.9873519,81.5664128,82.9715025,84.02384518,85.49050786,87.59777904,89.14674052,90.8383577,93.24610586,95.00452173,97.15587769,99.65431405,102.095134,105.1496437,108.4148507,111.2220001,114.167847
548,"VUT","Vanuatu",0.271611828,0.280756217,0.294896606,0.311766695,0.316637085,0.319338974,0.321994288,0.324773302,0.327566016,0.327328631,0.315781445,0.30457289,0.309163336,0.317746281,0.325065926,0.332369372,0.336231556,0.38053444,0.384189224,0.367604408,0.376217193,0.385856786,0.39063138,0.394104574,0.398906767
862,"VEN","Venezuela",52.96512846,55.34019089,57.27883211,58.79783953,61.15565585,63.11274508,64.30095582,65.84709666,68.912868,68.90022864,70.71398078,70.79449002,67.64583686,69.7433558,66.50591235,66.59923899,65.90200558,66.03807346,64.59569985,63.16402503,60.75298672,57.96882981,61.5760762,63.84226838,63.12986597
704,"VNM","Viet Nam",39.94569055,41.62587139,43.31013563,44.68963316,45.8010434,47.39771764,49.9148268,51.75926275,55.21836051,57.43711996,59.13885302,58.96225262,61.22428322,62.54612003,64.68231093,66.60187604,67.35696294,68.43099794,68.27182864,68.84667434,69.90774935,69.49412535,69.99830585,70.98739876,71.07875696
876,"WLF","Wallis and Futuna Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
732,"ESH","Western Sahara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
887,"YEM","Yemen",2.973305873,2.892389787,2.9669056,3.041959114,3.048937427,3.12072874,3.229986132,3.361441824,3.510681616,3.598111108,3.7122964,3.870395375,3.928303349,4.279328024,4.341798098,4.405001473,4.503523786,4.662806799,4.799605812,4.911931725,4.984614738,5.10885929,5.182049741,5.277745292,5.377343443
894,"ZMB","Zambia",78.22707186,78.36807449,78.44988403,78.38615886,78.33293029,78.23395053,84.14009891,76.91891659,78.71214547,71.14567806,77.94704654,73.47806306,71.99358288,76.60460711,83.10092043,95.69056025,80.1949325,77.24057115,81.85090459,71.09697284,79.57690809,76.04748333,76.83771816,82.085578,80.07858224
716,"ZWE","Zimbabwe",9.908303419,9.159130647,9.670560575,8.392724502,8.54310893,8.706834758,9.728393852,9.830919645,10.30688384,10.47628333,10.13140523,10.2531448,9.114352678,8.947428854,9.12848533,8.784700505,8.744465186,8.898398766,9.296877146,9.129418727,9.172700007,9.28364336,8.958628412,8.839914765,8.993463318
