"code","iso","country","NUE.raw.1961","NUE.raw.1962","NUE.raw.1963","NUE.raw.1964","NUE.raw.1965","NUE.raw.1966","NUE.raw.1967","NUE.raw.1968","NUE.raw.1969","NUE.raw.1970","NUE.raw.1971","NUE.raw.1972","NUE.raw.1973","NUE.raw.1974","NUE.raw.1975","NUE.raw.1976","NUE.raw.1977","NUE.raw.1978","NUE.raw.1979","NUE.raw.1980","NUE.raw.1981","NUE.raw.1982","NUE.raw.1983","NUE.raw.1984","NUE.raw.1985","NUE.raw.1986","NUE.raw.1987","NUE.raw.1988","NUE.raw.1989","NUE.raw.1990","NUE.raw.1991","NUE.raw.1992","NUE.raw.1993","NUE.raw.1994","NUE.raw.1995","NUE.raw.1996","NUE.raw.1997","NUE.raw.1998","NUE.raw.1999","NUE.raw.2000","NUE.raw.2001","NUE.raw.2002","NUE.raw.2003","NUE.raw.2004","NUE.raw.2005","NUE.raw.2006","NUE.raw.2007","NUE.raw.2008","NUE.raw.2009","NUE.raw.2010","NUE.raw.2011"
184,"COK","Cook Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
188,"CRI","Costa Rica",0.286533713443024,0.261471722839215,0.163431798194148,0.151419282088765,0.287660006333606,0.223470672484713,0.236985825869794,0.16099487792296,0.126830612151748,0.128012820020112,0.17233972062702,0.178670019229857,0.155528713368004,0.154077041898729,0.190265332050757,0.199202051202401,0.170761938997611,0.172288870171146,0.178781894115572,0.183757349977541,0.169656854249697,0.141552232628275,0.158901915316693,0.171521236850371,0.173891159967325,0.163818280669383,0.151597873190491,0.148798078299413,0.136305788433697,0.168214979084632,0.154545677192217,0.150502636754888,0.150109147462117,0.144277498808088,0.144151361213706,0.121359563109733,0.112436190010104,0.110865468969383,0.139200691793885,0.158498682877674,0.182148508111213,0.205179474079056,0.146374331111195,0.154907195694884,0.118512764568636,0.149519817661338,0.145227078189697,0.141738625236212,0.139340697193549,0.168408713937381,0.13184180672932
384,"CIV","Cote d'Ivoire",0.579973593621976,0.593123038043368,0.603515995812995,0.600806989791537,0.574420936385706,0.623149992746537,0.588605172403258,0.650265914841952,0.626449474115554,0.612424722050383,0.654329605635382,0.585393324598657,0.614783227070191,0.621517348618587,0.612969938204474,0.576931975905091,0.511906388983806,0.523228987354086,0.540826025152632,0.578875506428627,0.671351939291774,0.640443391392655,0.635329708421087,0.665428062121187,0.750625137987376,0.700602933691789,0.753876414604413,0.709506155754634,0.719133527273017,0.680891369721293,0.656763782822491,0.640246469228991,0.598704941609902,0.559704968451002,0.542039153036045,0.585203256819541,0.504939148620274,0.598684398779149,0.665847328310885,0.697263983161158,0.740446449452272,0.766466715609084,0.84186042783095,0.624026345391797,0.825668945722187,0.823841754246103,0.656873951173406,0.745801907504143,0.704897205969683,0.692949997404687,0.721368189661234
191,"HRV","Croatia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
192,"CUB","Cuba",0.272642383171257,0.206876526539858,0.169051453096788,0.15166528212129,0.153367983216678,0.0988750464115518,0.103013693192332,0.096656187825034,0.0973859278344547,0.157679803901125,0.143395470894031,0.148687645397369,0.135759044899172,0.143864390610629,0.133259643938179,0.120717853510371,0.113380271925114,0.122901203815486,0.107266353886614,0.0979342954897598,0.0947135968273051,0.110596948650284,0.115239365918992,0.110438030749566,0.104774334640915,0.0989187882591108,0.100819177916832,0.106451404300962,0.0981941788198392,0.115851674408024,0.125116118931414,0.129444024762625,0.124218347893815,0.175128418674515,0.143945691350434,0.179610845318963,0.159991006123727,0.161722520470512,0.239830062344729,0.259799295481521,0.215745530126468,0.308577267269971,0.476563972151853,0.40791680322002,0.394782243512453,0.305976848757127,0.302251330459166,0.275275758665233,0.374303189007025,0.274927946278298,0.297123688239259
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
203,"CZE","Czech Republic",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
180,"COD","Dem. Rep. Congo",0.889583091954939,0.866925943023209,0.86736006036723,0.861498405893381,0.815996692765057,0.814601790270684,0.808859537660096,0.782277873808123,0.781832734267366,0.753076253180164,0.740086857488728,0.746106195093278,0.739613187622131,0.737136250939679,0.721336693609189,0.70748228320637,0.71652984380969,0.69724962209501,0.716456202310249,0.73022512984488,0.73899921985622,0.7560325175288,0.747718116035546,0.750145019820228,0.749444059495577,0.764959306967987,0.746940975751164,0.748788726452407,0.726743902511122,0.720340052418126,0.71998660704321,0.720189173292577,0.700006824332586,0.704585796643877,0.712391269371069,0.732164361304526,0.750066649785542,0.735041954691291,0.744761315810142,0.749938396650866,0.74578931211208,0.755098549766174,0.744763535159143,0.744696214994424,0.745079532068465,0.732556254014983,0.723432688236508,0.714018673821552,0.723912626583829,0.711777284410663,0.709356189610178
208,"DNK","Denmark",0.370222697127856,0.399955255292162,0.380747076542863,0.408355095443972,0.369602683226671,0.337842211339436,0.335340484135903,0.360439954181557,0.337497497175424,0.306947309142735,0.331759848238254,0.317280083826486,0.284040975398046,0.361314692865929,0.293454758210924,0.269580462895433,0.320794760346778,0.319452280198915,0.32295507139445,0.315030658304488,0.334142134686902,0.368743776651252,0.289447965830131,0.448245657696853,0.423168996104446,0.434333439711995,0.409270773201451,0.446963201930165,0.476165811568319,0.533081951931838,0.527595064028406,0.429162302477115,0.506505453900637,0.485932131272735,0.575158238226598,0.580390985998208,0.609357814394549,0.627007875167472,0.625577445864039,0.650243950157165,0.649846708348558,0.691091312983349,0.599812495911401,0.655794932052172,0.651201579576528,0.585393896639743,0.569712239003632,0.587869970357879,0.712629951735626,0.631443709285749,0.616137621783235
262,"DJI","Djibouti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
212,"DMA","Dominica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
214,"DOM","Dominican Republic",0.337850897567835,0.364857239134033,0.403976488483749,0.390680992958406,0.336983151012243,0.329273427824323,0.301298904950758,0.307133569895769,0.331352777639125,0.337768634734187,0.283858551296566,0.226008072895321,0.241438231022031,0.225919169480626,0.263421846412704,0.277566739211101,0.287350190780377,0.327453153251185,0.283900806899113,0.318839738936219,0.312837512836885,0.341750111465447,0.383948473381526,0.344846004061548,0.325593075072866,0.32780055800815,0.328178876901952,0.353074409788907,0.299743056261868,0.232531159944489,0.225241312036664,0.253734428584541,0.233058491039891,0.19703696435476,0.207400169401252,0.206198879505747,0.199776554738588,0.206743980021274,0.205827645546723,0.21710571344106,0.222071312715531,0.202103224186343,0.23147795039578,0.206302033199458,0.202677051404719,0.188072470113093,0.197948915724284,0.200805251163601,0.22515580661301,0.207461862544328,0.212040964928752
218,"ECU","Ecuador",0.48717155895512,0.467826185109319,0.458032269720228,0.488768129284657,0.532227977688846,0.480539464971815,0.341208230032967,0.275458730234701,0.368446511719512,0.376752525194255,0.430881337119128,0.318865507300033,0.300380207715011,0.334173460760544,0.376134050573295,0.248824441235649,0.212594895473805,0.212303022974376,0.219131239304078,0.244016444327414,0.273532957793905,0.271598060481012,0.192035840271218,0.246793500460913,0.289938533587764,0.371926428859092,0.422993656355125,0.415655527904793,0.372782388404836,0.383337490150542,0.374830592847499,0.393583100335204,0.39670042795829,0.429392173609144,0.362461532475748,0.3417159897464,0.275379455595686,0.233881115561247,0.328546587045945,0.315336232601389,0.160060562843677,0.256770763870336,0.27280909551112,0.292743701266453,0.296019524033518,0.264575740135379,0.321110867844521,0.244763898391563,0.266749002784631,0.263095075301176,0.225742626803489
818,"EGY","Egypt",0.578243056250726,0.690294347173671,0.616862001975397,0.555465496525955,0.514089563741497,0.583429609859051,0.578972165526208,0.547081646651042,0.514809485464128,0.497675275696031,0.51282446454863,0.468619025174548,0.481866564790189,0.467828753251678,0.420892074540477,0.41519907608443,0.369397948182639,0.37842728820106,0.378206057851603,0.351676059265004,0.336687062546088,0.320766314093475,0.329341947485089,0.33086839731005,0.321397005857124,0.267993722951055,0.285182937168408,0.285325743373891,0.321817727528178,0.368110592296157,0.372683288434083,0.403485422207588,0.371098278560295,0.412481753723487,0.343109660352078,0.350979778540179,0.401531342938093,0.363669077988144,0.396678422429944,0.37894525705043,0.357936242531708,0.389612839422556,0.27204517943118,0.322376631713499,0.321615958557823,0.445928088174983,0.411478458069153,0.31904681857594,0.396410472944379,0.305307976915763,0.358705370290064
222,"SLV","El Salvador",0.425105028465704,0.425590922282371,0.32043193217257,0.312392779466655,0.420023285766895,0.287171088832795,0.29323426460177,0.278121081923871,0.290251755162888,0.271740972175829,0.227855507386568,0.202158610508718,0.229877522111383,0.244195383902068,0.266608165861588,0.192804600452372,0.205942909873125,0.227028661355908,0.332228173566409,0.334669842508374,0.235393134487221,0.29363707545853,0.24691004264529,0.348672982969521,0.239458171421515,0.256388097749124,0.196284631850978,0.223450343015609,0.256932987800705,0.275840686565499,0.249990040804226,0.313255935720941,0.292842375346722,0.279196937050288,0.336242804619638,0.256179427251809,0.2052629229369,0.236726435183846,0.266070491807585,0.272401512487806,0.267698642757876,0.33433104778886,0.320127461187879,0.284987112382429,0.222315319935718,0.285981283395181,0.225576718503917,0.239498211014487,0.2526996484693,0.217214400982876,0.204830541346239
226,"GNQ","Equatorial Guinea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
232,"ERI","Eritrea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
233,"EST","Estonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
231,"ETH","Ethiopia",1.39714274783006,1.39660853149358,1.38892732364108,1.39391904788335,1.4019086503507,1.3838054692989,1.38510439866652,1.35456977393245,1.39939856751928,1.4085954417961,1.41619478950571,1.3456378351465,1.20527853700517,1.19916187793849,1.12927984201615,1.29292199942148,1.2141742227842,1.14780672317728,1.18887993038603,1.28393567642003,1.22483617341791,1.23766369164646,1.31293274530867,1.29287814275349,1.26938801733651,1.25790314624479,1.32648893130352,1.27893902971679,1.11842233077623,1.12037563412629,1.12660524809634,1.06356446452674,0.803116162814166,0.694920567045155,0.766183695102663,0.795856820083046,0.880757640991267,0.687246161276631,0.718520382031422,0.717415638859912,0.810629784949911,0.71301904869122,0.899494587183368,0.771023729125014,0.897578366060102,0.888932895920493,0.792755524087276,0.785050569309649,0.795720593328986,0.761327598564522,0.821596572280401
234,"FRO","Faeroe Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
238,"FLK","Falkland Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
242,"FJI","Fiji",0.295009396361349,0.230287082567897,0.229505654482285,0.154527435784609,0.173530923017617,0.193462156024745,0.192102512541559,0.220140333406225,0.188768999901209,0.209346891736631,0.15225821398849,0.117363066773467,0.128095892645278,0.0915019319570113,0.118603435482919,0.0998053786383871,0.0976130952616884,0.106788514389969,0.11029585797263,0.103082047527578,0.100726606794084,0.124820131068305,0.102297956704116,0.140442286889234,0.18961965221207,0.171174755827234,0.13775828728851,0.153466927170687,0.146146702732764,0.160976837021422,0.158203327933857,0.177925518960388,0.166027575881887,0.164343741438671,0.157052514084079,0.154597967038104,0.145346577469166,0.122936283464066,0.193242790321106,0.291226329312206,0.197406889198397,0.142176017435934,0.229145425629824,0.162243837220774,0.186135193285732,0.241182637715703,0.22189120190654,0.162373334310492,0.256957299515698,0.236747276105694,0.190020443304383
246,"FIN","Finland",0.30711122839232,0.222532685967156,0.260208949422759,0.220814507271388,0.269381287354687,0.241458978880836,0.270575418358542,0.27379103721268,0.241991136120399,0.257511828713624,0.262376620873862,0.25911846687696,0.218668227767163,0.209498304744063,0.281074657565947,0.378412267721568,0.270267185993571,0.268708310159603,0.277795501721343,0.289944625601784,0.226000672317697,0.284693535487656,0.339655708983988,0.331644985452838,0.32586898839288,0.314727833511704,0.197661704720074,0.267619504669963,0.334882939106171,0.409560344753923,0.397621323842738,0.320275087144037,0.412207106458562,0.403312407658087,0.412729746375289,0.471326609209661,0.493769537411203,0.375339204630603,0.41003322018218,0.572784311747221,0.528349306518112,0.52949302025664,0.529331769316295,0.482461824036396,0.500351883947662,0.536630533877762,0.520698569551759,0.452502204210897,0.567043069092544,0.365855955295261,0.54552514619813
250,"FRA","France",0.44656849849279,0.502075719147188,0.470193060429733,0.468153357740019,0.507905049228171,0.435614463524878,0.473131385924424,0.460208764670832,0.453901789782837,0.397062830379564,0.439531827487369,0.458514850529866,0.439781073256647,0.458739807893678,0.380794740536153,0.345745210863587,0.395081477493998,0.426963607361223,0.39958494174519,0.434642277714289,0.417022522551241,0.439626079518546,0.400535449120761,0.487983433557971,0.463331898625722,0.405010960038317,0.450082959171101,0.462137528588716,0.459003141355268,0.478688583830285,0.491236135320345,0.544100608315025,0.502949496801806,0.480662357347482,0.474775731570745,0.510941227587312,0.518679504606517,0.558823188464396,0.529793711534155,0.557150293447442,0.496048389199769,0.602365749107808,0.480463375536866,0.600551557718238,0.585596944480606,0.56226275367302,0.518475607105646,0.646488892913911,0.708095398711828,0.64621471336304,0.666670221607149
254,"GUF","French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
258,"PYF","French Polynesia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
266,"GAB","Gabon",0.469725516629567,0.460446516268839,0.446779120639369,0.436101380517877,0.437110960961938,0.408433391989819,0.408648080204384,0.412251206109211,0.39436990850267,0.3944709551571,0.396646580438984,0.378100888656106,0.379936421684062,0.379321943706894,0.343950768704082,0.339986310146128,0.39128996638799,0.403701700311971,0.422629879037804,0.45031603362617,0.368435488600926,0.460114291594261,0.42707612069633,0.429435980911217,0.421477249417324,0.396302937171572,0.425222731332111,0.478589712146877,0.439009208065936,0.46263645248105,0.473208262455255,0.456817193044255,0.442764512417686,0.473838845494394,0.546528276660803,0.50546389423286,0.443916513555787,0.46969068332566,0.470083933954458,0.471767760147796,0.453340601101587,0.418186290566335,0.462156726962418,0.425891085793548,0.440332070518829,0.421661139580565,0.424347167277149,0.437331594650792,0.455975940978577,0.493365540471644,0.507123576530446
270,"GMB","Gambia",0.685645638213637,0.693982055918281,0.657327730215033,0.662023611813358,0.651046410764813,0.634959331622062,0.63998174459566,0.644306379846194,0.640813297304346,0.649667130172307,0.635086505811292,0.627017337581687,0.627107638250019,0.581527905177154,0.588053398410238,0.560757848460441,0.532419275760937,0.546315489402773,0.476896709411692,0.59054106744956,0.639022583845043,0.604753315488733,0.563209639011843,0.621894999616687,0.527058163746391,0.50799362895087,0.616296572417797,0.672031193720658,0.642567824791043,0.689806051592311,0.720946808019341,0.755147898586775,0.741736057345849,0.702576750481079,0.681396780464096,0.749396471082911,0.698459005699227,0.532226595963614,0.696745691002987,0.750089841761307,0.769030353636302,0.829898090470127,0.734598821780057,0.756173489311885,0.710525558564789,0.715509625685751,0.625715516609322,0.749615048276075,0.712972126778686,0.720015417354219,0.559800295322439
268,"GEO","Georgia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,"DEU","Germany",0.277793228540731,0.305487203611324,0.310819415526078,0.308359053877346,0.260161838753899,0.261361443993087,0.308294504984558,0.304555445058555,0.268901501524088,0.253782450491058,0.283029764170236,0.277266716515547,0.29337489737148,0.308033333653446,0.281153267275695,0.243212865509568,0.27539672554091,0.294888497381718,0.273825405396297,0.272577259060241,0.294266236882292,0.307839097686157,0.298725505476878,0.340492972574085,0.332627142404282,0.334801215511447,0.320034145174271,0.332559143728189,0.353771716329551,0.422508312836485,0.461599547785281,0.437790651383564,0.46457854193631,0.435445100396567,0.472824303954991,0.481345593508065,0.512961272638397,0.495138041666168,0.488384838282561,0.507323325680853,0.555938473641348,0.494664427660751,0.445226539484036,0.58880004526656,0.531812502775944,0.545105328989317,0.480854446769106,0.614733058575727,0.630151157001566,0.521338223247191,0.505464041099895
288,"GHA","Ghana",0.835273050385838,0.798653795755123,0.770879040798209,0.799254699115418,0.809298006007432,0.995842469816287,0.932047466566273,0.880054857809563,0.838325074225497,0.854895143313376,0.852473676830736,0.772706374968607,0.789554537812851,0.818373663061955,0.630467967644664,0.595192453187359,0.563034045079991,0.550617449039219,0.648789924714676,0.65765618227217,0.573185073204138,0.5756326326787,0.554835563261032,0.780257113661278,0.75518536335334,0.763626606205677,0.812696249004306,0.833384111587736,0.84366507724026,0.763866674790182,1.07517176221151,1.01355411445307,1.19547378615009,1.17389448213348,1.21275690211964,1.13698949396227,1.05595280237754,1.04920927392734,1.07111137675178,1.04440597252978,0.923243877435543,1.07140839711375,1.02700011727907,1.02435130898423,0.988503448149294,0.785424509354142,0.831515068634525,0.953605539709303,0.955214013202812,0.956503300154526,0.83794901855198
292,"GIB","Gibraltar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,"GRC","Greece",0.444698709676746,0.433222951834188,0.367837730491362,0.411677742701777,0.414408191578671,0.411776828623952,0.40382549418541,0.303041462103569,0.325007845486812,0.35967757904437,0.360074768737493,0.344157742218365,0.30338540144525,0.324871046671482,0.313218746801747,0.311285660633767,0.261178323692257,0.295220061761478,0.269347064617008,0.335126344287134,0.314300797638111,0.309827004885951,0.253820380544537,0.28583767013856,0.254684075286973,0.30243823911812,0.326763041524145,0.324546062693467,0.356124375567716,0.268081886218431,0.352780713356887,0.33376196274347,0.388904420231684,0.406155316708719,0.433220332157315,0.397572148907651,0.424649052962656,0.428543598472183,0.444762489729757,0.47418964288036,0.510516639211557,0.480841103897173,0.425735771345638,0.546643037753724,0.599840594769596,0.603071759632865,0.682866792935012,0.609149351569865,0.694350211741101,0.446257927302241,0.645780592869043
304,"GRL","Greenland",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,"GRD","Grenada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
312,"GLP","Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
316,"GUM","Guam",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
320,"GTM","Guatemala",0.537921003057609,0.590708424606922,0.601852684502111,0.705635232473106,0.765203889644527,0.546606580249074,0.575185503992786,0.51660126106479,0.562309744258695,0.462768333757404,0.598011666437742,0.538820884614603,0.498154483245733,0.503858414232493,0.524733474380362,0.421997855029561,0.441118322512388,0.465637385208084,0.454656017425624,0.475837745943758,0.495475815483238,0.403629921718409,0.468996254085808,0.388722582950335,0.397584103894769,0.336023079356085,0.314319622631347,0.402471145028353,0.336162074136493,0.353438659617561,0.30034950167304,0.316442105519904,0.281209405540304,0.252120851487211,0.237949142179461,0.245753976212227,0.221550215278568,0.268035517177825,0.233069356404731,0.235922578285925,0.249428240253781,0.29010444675954,0.232193516164094,0.214208514346129,0.222923469177789,0.22405457993388,0.270654708297538,0.352071841820605,0.313941340356922,0.282090222795303,0.246711210179767
324,"GIN","Guinea",0.883924043765771,0.878174829800691,0.825799877025274,0.842639094483635,0.815562499148952,0.804912077224572,0.804985638045068,0.794885827193264,0.79779212964486,0.777227166665361,0.78155759079817,0.767292040989035,0.789778346757628,0.789066711560915,0.784832003686477,0.782663416515228,0.792123501068354,0.779995335150999,0.756387203349889,0.786825465046263,0.774574900597488,0.76297274703838,0.78309782552237,0.794609530196235,0.811500888145051,0.825680681408384,0.81803696411339,0.826910704658293,0.813755897941732,0.799216092846656,0.7780423758102,0.786749039390891,0.787622022445984,0.768449931446551,0.762277792350976,0.767423113882463,0.801754492234548,0.780628910011531,0.785348146690112,0.806332448918765,0.805978973459753,0.789136670326629,0.801449314951912,0.810161803093136,0.81305097416824,0.826343938063017,0.824343875281835,0.833421316376357,0.83682883440127,0.815384472193909,0.850392545317264
624,"GNB","Guinea-Bissau",0.44954888377448,0.44606815941509,0.427926164014109,0.387560306944336,0.40385937483293,0.430150445593785,0.447289354373418,0.448924694146674,0.407837109582815,0.410656652303539,0.370511911686853,0.381616570136706,0.357766521395188,0.342779542800897,0.370849796036615,0.382432409528028,0.364022726217153,0.338247946679027,0.358230390976449,0.373811177559376,0.352290260336367,0.365011469796046,0.335985954591908,0.422829166755668,0.49163155455721,0.526668402615469,0.502331638019773,0.50742158951583,0.482127831911086,0.507243951668226,0.513814100049906,0.492170546867319,0.514183399918828,0.507233447592399,0.517483940291203,0.489851571807007,0.458269419226968,0.457568281193587,0.453124687407766,0.451992846388438,0.449747688169906,0.440108721918908,0.468900784875657,0.521181155561179,0.717512329746771,0.712068610772916,0.602185630906567,0.598655683445934,0.56929998636228,0.572889296510438,0.524714699683502
328,"GUY","Guyana",0.439826404621214,0.440414657143236,0.365575639024705,0.475674667989163,0.392509002794829,0.446304520762373,0.360180318779715,0.308262386703403,0.308223131438581,0.328695283267417,0.297975479211735,0.235349726594937,0.235191964714796,0.304968597405953,0.366896298805429,0.295426005623367,0.466951126200237,0.30304054020273,0.371559490367481,0.501543797230577,0.346858632488583,0.375067330628436,0.35068897525034,0.379574554380035,0.437222197067076,0.321543190642034,0.387289311152917,0.302946243501323,0.291577684386211,0.300509550280862,0.286620011931468,0.368181579673211,0.416123047093806,0.519420229519243,0.496457407783479,0.518874911882894,0.461831612530116,0.432029435221386,0.41965327789756,0.446848097153404,0.471501516730239,0.390950733748354,0.504544523228453,0.325574960514941,0.501776361062599,0.50478310038163,0.530258980362171,0.327330447654224,0.554616494264295,0.401878496366964,0.596586228048857
332,"HTI","Haiti",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",0.350457176385155,0.357790658485262,0.355150887356609,0.405023795312799,0.393932652811887,0.382969777524015,0.397226932284898,0.363717600082305,0.33228357643509,0.303621406744158,0.295551047098978,0.310989239220543,0.312993609476116,0.368534574335407,0.333592228528744,0.344571393468318,0.333817791042121,0.412382181447103,0.372394617211399,0.332921515120625,0.391843775887562,0.372726873132958,0.365438917394539,0.346293038075233,0.40052382548097,0.442803779327653,0.396181919317816,0.337232759706257,0.376845334578361,0.504110918533861,0.396784514450323,0.382928301299915,0.323151930211931,0.527626578133533,0.209831703406128,0.286827880354481,0.203860818659721,0.165653879418891,0.131219859603587,0.122429539108575,0.142982452762744,0.305709724302294,0.248549526371701,0.198647087401636,0.196024031063074,0.184858532395777,0.216443444514819,0.303032549400328,0.290300209077092,0.33609585694327,0.272649546297336
