"code","iso","country","FSS.raw.1950","FSS.raw.1951","FSS.raw.1952","FSS.raw.1953","FSS.raw.1954","FSS.raw.1955","FSS.raw.1956","FSS.raw.1957","FSS.raw.1958","FSS.raw.1959","FSS.raw.1960","FSS.raw.1961","FSS.raw.1962","FSS.raw.1963","FSS.raw.1964","FSS.raw.1965","FSS.raw.1966","FSS.raw.1967","FSS.raw.1968","FSS.raw.1969","FSS.raw.1970","FSS.raw.1971","FSS.raw.1972","FSS.raw.1973","FSS.raw.1974","FSS.raw.1975","FSS.raw.1976","FSS.raw.1977","FSS.raw.1978","FSS.raw.1979","FSS.raw.1980","FSS.raw.1981","FSS.raw.1982","FSS.raw.1983","FSS.raw.1984","FSS.raw.1985","FSS.raw.1986","FSS.raw.1987","FSS.raw.1988","FSS.raw.1989","FSS.raw.1990","FSS.raw.1991","FSS.raw.1992","FSS.raw.1993","FSS.raw.1994","FSS.raw.1995","FSS.raw.1996","FSS.raw.1997","FSS.raw.1998","FSS.raw.1999","FSS.raw.2000","FSS.raw.2001","FSS.raw.2002","FSS.raw.2003","FSS.raw.2004","FSS.raw.2005","FSS.raw.2006","FSS.raw.2007","FSS.raw.2008","FSS.raw.2009","FSS.raw.2010","FSS.raw.2011","FSS.raw.2012","FSS.raw.2013","FSS.raw.2014"
360,"IDN","Indonesia",0,0,0,0,0,0,0,0,0,0,0,0,0.0340670309925279,0.0324665252267488,0.0281690445768588,0.0256632649146268,0.015675562060212,0.0157739783482014,0.0102704053894755,0.0068959302381951,0,0,0.00252416416291828,0,0.0147353399899478,0.010035270282225,0.592707624198441,0.581700996114464,0.616057859383963,0.611088675494555,0.629529630389029,0.619862447798364,0.48232349549066,0.504241134557013,0.477556108758617,0.449059368584179,0.451803776851734,0.436211494278888,0.469024957495528,0.443302155382337,4.9027038883304,8.35316153161589,10.9221099691625,8.33873388335198,6.8088616914285,6.52444397560197,6.48828381242381,6.93670789567641,7.6887551062133,8.44050261311246,9.61426293728451,10.3813897323265,10.3433074552278,10.2466776004714,10.6666240783002,10.9648921040196,10.5778302215917,14.1769439064899,18.8112324918334,24.1098283884226,23.6993616033881,23.1281435670002,22.1695515576823,22.0025235384862,21.6948886497012
364,"IRN","Iran",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137296775576741,0,0,0,0,0.141583569216554,0.185546909468402,0.153510683488399,0.705343608145005,1.45362954489397,2.34812323587162,1.87712631274267,1.539931963959,1.6434707896507,4.677580890078,9.77742895280399,24.3748883753425,36.9603294691535,44.831779779634,42.805769199465,41.3176800014253,31.0335466348557,31.5120508221573,31.8004127263698,31.9652919101955,29.990549046052,28.2049824154596,24.6418037446664,22.23351617066,20.3135017424638
368,"IRQ","Iraq",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
372,"IRL","Ireland",0,0,0,0,0,0,0,1.37,1.11,0.77,3.66036603660366,5.75,10.03,9.85,11.13,12.2887711228877,12.8387161283872,12.33,11.54,9.59,8.31,7.26,6.93,6.98930106989301,6.98,7.3,13.53,21.2,28.57,25.2125212521252,21.59,19.3580641935806,18,17.01,16.83,16.41,16.2516251625163,16.1083891610839,15.74,16.7,18.84,21.83,17.17,11.99,6.24,9.12091209120912,14.8214821482148,20.5779422057794,29.93,30.42,34.5,33.4866513348665,35.48,34.7065293470653,30.02699730027,26.1626162616262,26.4926492649265,25.98,37.1337133713371,45.33,53.57,46.6546654665466,42.26,33.99,21.5778422157784
833,"IMN","Isle of Man",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
376,"ISR","Israel",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,"ITA","Italy",0,0,0,0,0,0.228676561831254,11.565354749202,13.9066105607405,24.985203709952,23.8030231591654,21.7689172981725,18.5816920042649,14.9885231851603,16.0705835049837,15.4712668966392,15.1189024055885,16.0064065629688,15.2466198217759,11.3050810998048,11.624204874941,14.5222422301171,15.7168847849283,17.7169313989132,17.5625707759192,17.8666029832848,15.0325432407788,14.293533086841,15.8563265812978,15.8595930070161,13.4683255569105,12.3702788040971,13.8623120333842,11.9192025684582,10.4043014982198,13.4426100075631,15.6733238584868,18.9963684754785,24.2934356035627,24.4054567526601,29.6247451968924,34.9224563971932,39.043097713431,37.4090608876188,37.3608248206013,36.5345807527974,41.8179677725216,40.9748030830567,44.3469527904323,41.989365053872,46.2936900125783,50.1677522886056,56.8519954930772,61.0598439146995,64.3029105118511,62.2729694456868,63.5433816577079,62.4666790247758,64.543887496223,66.2762474203643,69.2911626189959,72.6289712223317,76.9475494103673,80.1591137683755,77.9661041063707,75.1382824607635
388,"JAM","Jamaica",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06999300069993,0,0,0,0.06000600060006,0.07,0.07,0.06,0.08,0.37,1.21,2.08,2.13,1.36986301369863,0.6,0.35,10.74,22.3377662233777,38.83,39.1239123912391,42.92,40.19,39.23,36.04,36.6763323667633,35.2564743525647,35.76,30.6430643064306,33.25,37.7162283771623,38.7,48.6251374862514,51.84,59.5,57.4057405740574,60.7860786078608,58.8158815881588,56.63,49.3550644935506,47.955204479552,45.4945494549455,48.52,53.9046095390461,63.7736226377362,74.04
392,"JPN","Japan",0,0,0,0,0,0,0,0,0,0,0,0.77,2.43,6.85,10.4089591040896,13.65,11.15,10.99,7.33926607339266,8.23917608239176,8.4,10.29,8.42084208420842,7.62923707629237,7.65,8.45915408459154,7.72,6.06,5.64056405640564,6.07,7.04,9.97,10.6389361063894,9.57,10.76,9.67,13.44,12.8187181281872,15.2815281528153,14.38,14.5,29.2229222922292,45.2154784521548,60.27,53.79,45.3154684531547,36.3,36.82,42.9042904290429,50.04500450045,49.3649364936494,47.35,46.3853614638536,46.3,47.3352664733527,51.65,51.61,50.05,46.24,51.32,56.6,65.48,67.63,71.48,72.52
400,"JOR","Jordan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,"KAZ","Kazakhstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
404,"KEN","Kenya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.13041304130413,4.41,5.24,3.74,6.8,9.96,15.47,19.03,18.87,20.4020402040204,18.951895189519,28.8571142885711,32.94,49.5650434956504,48.82,55.98,54.6654665466547,59.3140685931407,57.35,53.03,46.76,42.12,42.17,43.47,45.7054294570543,39.99,41.29,46.57,57.07,61.1538846115388,51.96,46.08,44.05,46.0546054605461,42.9342934293429,39.64,36.67,35.3235323532353,32.35
296,"KIR","Kiribati",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0389246688111897,0,0.0235463564386147,0.0103743278703593,0.0125138644088901,0.00807952913163159,0.0223575903299792,0.0223693545557321,1.41728429452815,0.0391321000705353,2.67280460950361,2.68693601248124,2.56118411326517,2.28885052620203,3.17265598299137,2.36637522738326,1.40488447991582,1.42751519758738,0.617934701053516,0.175229795080587,0.512914045017453,0.316066507130596,0.855865968541814,1.46531888825897,2.02831731981155,1.30081339686392,0.879039309199618,1.28160139201806,3.75525448595916,4.12179494251474,3.88348454178659,5.48239099891647,12.0344736769945,27.6347805104619,22.9474882100168,21.2011642355345,17.5562577714351,16.3000410005132,11.1534290329928,18.7925618085591,16.7039182896774,15.4770481458665,8.64660732063454,2.39547062301835
689,"XKX","Kosovo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
414,"KWT","Kuwait",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
417,"KGZ","Kyrgyzstan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
418,"LAO","Laos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
428,"LVA","Latvia",0,0,0,0.27,0.28,0.25997400259974,0.25002500250025,0.28,0.28002800280028,0.3000300030003,0.26,0.23002300230023,0.17,0.17998200179982,0.19,0.22,0.19,0.17,0.27,0.3,0.33,0.28,0.26002600260026,0.26,0.25997400259974,0.25997400259974,1.43,2.49,2.70972902709729,1.45985401459854,0.47,0.27002700270027,0.27997200279972,0.22002200220022,0.25,0.33,0.3999600039996,11.96,21.52,30.86,28.1571842815718,23.3476652334767,17.23,12.06,11.93,12.5312531253125,11.961196119612,11.83,12.35,12.81,12.1412141214121,10.2489751024898,9.45,7.54,6.72,6.57,6.38,6.33,5.72057205720572,6.94,22.3477652234777,41.04,59.4759475947595,58.3941605839416,54.4945505449455
422,"LBN","Lebanon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
426,"LSO","Lesotho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
430,"LBR","Liberia",0,0,0,0,0,0,0,0,0,0,0,2.44,2.18021802180218,2.15,2.54025402540254,2.80971902809719,2.97970202979702,2.87,2.98,1.84,1.49,1.36,1.81,4.89,7.71,11.8411841184118,11.15,10.16,7.88078807880788,6.82,7.03,7.42,7.84078407840784,8.68,9.16908309169083,8.31,7.72077207720772,6.51,7.61,7.32,9.86,12.0812081208121,13.988601139886,16.05,14.49,16.27,14.26,15.86,15.44,18.46,18.64,17.84,13.6713671367137,12.16,12.4112411241124,13.85,14.2514251425143,14.01,14.09,15.2815281528153,15.71,17.4282571742826,17.23,18.4218421842184,17.6182381761824
434,"LBY","Libya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.52974702529747,2.27,1.86,2.06,0,0,2.49,3.06,0,0,0,0,0,0,0,0,0,1.23,1.08989101089891,0.84,0.6,0.44,0.1,0,0,0,0,0.24997500249975,0,0,0.18,0.14,0.12,0.39,0.3999600039996,0.66,2.26022602260226,0.04,0.04,0.04,0.02,3.7996200379962,14.23,25.31,38.29,45.9145914591459,67.07
438,"LIE","Liechtenstein",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
440,"LTU","Lithuania",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
442,"LUX","Luxembourg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
446,"MAC","Macao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
807,"MKD","Macedonia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
450,"MDG","Madagascar",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85991400859914,0.6999300069993,0.47,0.4000400040004,0.47995200479952,0.74992500749925,0.90990900909909,1.96019601960196,2.42,2.39,1.45,0.67,0.93,1.35013501350135,0.95009500950095,0.94,0.01,0.06,0.08,0.02,0.08000800080008,0.08,0.08,0.09,0.36,0.54,0.79,0.88,1.08,3.17031703170317,3.22,6.59065906590659,6.51934806519348,8.38,5.15,4.37,4.71,5.3,4.53,3.57035703570357,3.05,2.39023902390239,2.93,6.26,14.16
454,"MWI","Malawi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
458,"MYS","Malaysia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012276065878396,0.0277445332744153,0.0278847911314321,1.80008247023749,0.0272057000073497,0.324737883719464,1.68624658877969,1.76416795473905,0.24595432373165,1.13727999712935,2.07139765257058,3.18442401667111,3.18614077018194,3.29636861643728,5.32931362873816,7.79737844981514,9.71114211651126,9.56131472651285,8.78849591393652,8.60319696447267,8.54806027641778,7.45342911228356,7.26499468962016,6.94673102668695,7.43540663019018,8.02081089853059,7.98960968088016,7.93064552132807,7.65331538073585,7.53521920052854,8.41671303134262,9.73986019482535,10.3131180328902,9.79284222323476,8.9144847299199,8.61460043488547,10.1120291597187,15.0043140005987,19.3592082475616,23.0526557108023,24.3496559419816,25.0507435020942,24.525821488868,23.2678086473362,23.4910674064104
462,"MDV","Maldives",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24997500249975,0.24,0.86,1.06,1.15,0.58,0.48,0.33003300330033,0.26002600260026,3.51,5.78057805780578,7.83078307830783,5.55,6.81,6.54,6.57,4.85,5.03949605039496,4.80951904809519,4.42,4.24,4.5004500450045,4.49,4.14,3.94039403940394,5.05050505050505,5.31,4.96950304969503,3.98,3.34,2.97,2.54,1.72,1.16011601160116,1.31,2.58025802580258,3.31033103310331,18.8118811881188,22.11,40.82,39.45,36.3936393639364,22.4377562243776,12.48
466,"MLI","Mali",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
470,"MLT","Malta",0,0,0,0,0,0,0.13,1.4,2.48,2.84971502849715,1.85,1.96,2.52974702529747,3.08,3.48,4.38043804380438,9.73,9.79,5.94,2.35976402359764,2.1002100210021,5.33946605339466,4.41044104410441,1.85,3.29,4.39,5.65,7.50924907509249,11.9188081191881,17.1482851714829,22.4922492249225,21.2221222122212,19.6,16.36,15.77,16.49,17.3817381738174,19.1780821917808,18.7218721872187,18.1518151815182,16.69,16.9216921692169,15.7084291570843,10.85,7.22072207220722,6.1,3.09,2.88,6.15,6.43,7.2,6.39063906390639,4.57,3.28,2.96,3.07969203079692,7.05929407059294,23.967603239676,25.77,8.53,1.74982501749825,6.32063206320632,5.79,9.09,12.45
584,"MHL","Marshall Islands",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.16,0,0.2,0.25,2.12,1.92,2.84,2.56025602560256,5.04,5.02050205020502,4.21,4.42,7.66,7.33,7.31,4.2995700429957,3.43965603439656,2.69,3.23032303230323,2.44024402440244,1.91,1.68,1.64,1.63,1.9,1.02989701029897,5.58055805580558,10.4789521047895,10.11,6.72,6.44935506449355,14.49,18.49,18.7018701870187,17.4,14.27,5.89,3.33966603339666,2.999700029997,2.88,2.01,1.27,1.0998900109989
474,"MTQ","Martinique",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
478,"MRT","Mauritania",0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0.58,0.84,1.22,1.17011701170117,0.83,0.49,0.29,0.54,0.78007800780078,0.97,1.64016401640164,2.34023402340234,3.77,5.33,8.01,8.86,7.52,6.23,6.71,6.98,7.19071907190719,6.59,6.25,5.51,6.43128625725145,6.72,7.34926507349265,6.62,5.81941805819418,5.19,10.68,13.11,12.45,6.54934506549345,6.68066806680668,9.49,9.46,8.57,6.72067206720672,6.66,6.07,7.61,6.66,8.94,7.93079307930793,8.95,5.73057305730573,8.13081308130813,17.12,22.8377162283772,15.71
480,"MUS","Mauritius",0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,24.17,0,13.9313931393139,0,14.41,11.46,18.62,15.68,14.8614861486149,11.3711371137114,11.25,12.2712271227123,10.63,9.47905209479052,7.72,9.06,6.95,4.03,3.05,3.59,3.43,2.96,4.90950904909509,7.44925507449255,9.81,8.51085108510851,6.44064406440644,3.07,2.80971902809719,2.33976602339766,2.6997300269973,2.55,2.3,2.35,3.14968503149685,8.33083308330833,8.62,8.26,7.93079307930793,12.58,22.5677432256774,33.91,42.79,56.4456445644565,51.16,46.98,39.96399639964,39.4039403940394,38.2561743825617,33.4833483348335,28.86
175,"MYT","Mayotte",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.38946105389461,0,11.44,12.3,16.5183481651835,13.32,8.64913508649135,7.67,3.55,2.54974502549745,1.87,3.55,3.04,16.89,29.95,52.5547445255474,46.9346934693469
484,"MEX","Mexico",0,0,0,0,0,0,0,0,0,6.00719986768158,4.65339072852699,3.67225153391993,3.77202538144811,3.60444526714506,3.99945161609183,4.82753837256783,6.35694825715822,6.26846397010588,9.22905787919941,8.00965103270209,5.79625387313503,5.14872555797437,3.13484832817151,2.84248983636564,3.0566737146881,11.7589413085136,19.4046813598389,18.3090070541229,9.99389629307556,4.62443123201246,4.32527995497652,3.66490037024669,5.75623137425104,8.6222911991737,13.1188942022974,12.8323406707712,13.5211307492711,13.5348430780865,13.3712174148609,14.9506571524878,16.8029706728292,22.2296446654329,21.950900169517,21.7394663462719,18.623893947754,12.4782170806349,12.2220910405162,14.4205629252631,19.9315463302872,22.0712040675955,20.7001522343883,18.3737935977999,18.1627832855608,19.1543949497982,21.8332736926636,19.6957833729531,20.8673477783648,19.1911834953871,21.2434722209459,19.1836817564497,16.6959697495179,20.9335527246085,24.0746992961288,32.5357821366502,34.3626517629581
583,"FSM","Micronesia",0,0,0.02,0.16001600160016,0.06999300069993,0.07999200079992,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26,0.61,0,0,0,5.25052505250525,6.46,5.25,4.28,4.1,2.88,1.5998400159984,1.66016601660166,1.48,1.28987101289871,1.31,1.33,2.6,3.13,2.7002700270027,1.75017501750175,1.17,1.18,2.19,3.74,10.02899710029,16.71,24.32,16.021602160216,6.43,11.3888611138886,14.1,14.87,16.0516051605161,8.04,6.69,5.78,15.32,39.19,89.42,89.53,91.7,93.0606939306069,94.08,92.3092309230923
498,"MDA","Moldova",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
492,"MCO","Monaco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
496,"MNG","Mongolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
499,"MNE","Montenegro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
500,"MSR","Montserrat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
504,"MAR","Morocco",0,0,0,0,0,0,0,0,0,0,1.54146192764447,1.00842718338596,1.58206192685699,1.53708954187523,2.05769215415515,1.71688121543528,1.6295488589229,1.28991600975213,1.14097778161364,1.27980418427546,1.21722679093285,1.1105138615229,0.822446331865417,1.06183657428055,2.63668149188456,4.82306725074823,7.08600417899479,8.51351072306327,12.3763613879971,14.2726228818168,14.6644503211067,12.1870010611934,11.145327238748,13.0712036195292,15.0655941907457,17.4692566425473,17.6476396680235,16.0307092849853,14.2650059669612,11.8925982525786,11.4230171692665,11.9971378342077,12.48817491297,11.2043902361973,9.72311052499455,9.17175500532458,9.31859505133921,10.9564224019084,12.0303273037661,12.1132038222437,9.79481915106064,8.81252378279428,9.1599989254295,10.0136865991533,9.04139750031639,8.57246251682292,9.98305350424743,10.8074212496046,9.36827329207448,6.76295898537684,7.71458208304865,9.31505443936026,9.23732493919676,7.53726447863719,6.30619053853626
508,"MOZ","Mozambique",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.2,0.23,0.22,0.2000200020002,0.14,0.93,1.41014101410141,2.31023102310231,2.68,3.17,3.58035803580358,4.20957904209579,4.48,3.05,1.58,0.34996500349965,1.68016801680168,3.64,5.63,6,7.47925207479252,5.92,6.19061906190619,9.37,16.21,19.77,20.36,19.93,21.03,20.11,18.991899189919,18.03,18.8181181881812,18.82,23.15,25.69,30.68,27.8327832783278,27.98,23.69,25.0725072507251,22.027797220278,20.01799820018
104,"MMR","Myanmar",0,0.02,0,0,0.56994300569943,0.46,4.96,0.02,0.03000300030003,0.03999600039996,0.03,10.1289871012899,14.23,16.8216821682168,15.8115811581158,14.59,15.53,18.2,15.58,12.87,11.18,9.15091509150915,8.64913508649135,6.93930606939306,4.88,1.83,1.87,1.83018301830183,1.71,1.22012201220122,1.8998100189981,2.24022402240224,2.2,1.19,0.84,0.51,0.53,1.06,1.41985801419858,2.05979402059794,1.47014701470147,1.18988101189881,0.81008100810081,1.17011701170117,1.06010601060106,0.80991900809919,0.52,0.56,0.72,1,1.67983201679832,2.999700029997,3.64036403640364,3.83038303830383,3.46965303469653,4.08959104089591,4.44044404440444,9.79,15.2,21.32,20.5979402059794,20.45,19.66,19.92,19.7480251974803
