"code","iso","country","SO2.raw.1970","SO2.raw.1971","SO2.raw.1972","SO2.raw.1973","SO2.raw.1974","SO2.raw.1975","SO2.raw.1976","SO2.raw.1977","SO2.raw.1978","SO2.raw.1979","SO2.raw.1980","SO2.raw.1981","SO2.raw.1982","SO2.raw.1983","SO2.raw.1984","SO2.raw.1985","SO2.raw.1986","SO2.raw.1987","SO2.raw.1988","SO2.raw.1989","SO2.raw.1990","SO2.raw.1991","SO2.raw.1992","SO2.raw.1993","SO2.raw.1994","SO2.raw.1995","SO2.raw.1996","SO2.raw.1997","SO2.raw.1998","SO2.raw.1999","SO2.raw.2000","SO2.raw.2001","SO2.raw.2002","SO2.raw.2003","SO2.raw.2004","SO2.raw.2005","SO2.raw.2006","SO2.raw.2007","SO2.raw.2008","SO2.raw.2009","SO2.raw.2010"
184,"COK","Cook Islands",0.0035954364,0.004048086,0.0033760936,0.0036173422,0.0039442416,0.0043783618,0.0038444892,0.0038822172,0.0037334682,0.0035881112,0.0034530808,0.0031863128,0.0030680272,0.0029472248,0.0028196766,0.0028170042,0.0030398272,0.0031835134,0.0033121318,0.0030759772,0.00289164,0.0028123758,0.0028263346,0.0021916688,0.0020796838,0.001752129,0.0018353402,0.0021040978,0.0022165316,0.0023035528,0.0023379212,0.0023484696,0.0027316034,0.00197751,0.0019647564,0.0019669284,0.0020740852,0.0021946028,0.0020276476,0.0022768836,0.0022090352
188,"CRI","Costa Rica",9.8822994438,9.8412732366,11.407033975,12.796933905,11.7785149392,12.9080484534,12.8095711562,17.3418765136,18.5702189944,18.1425109334,14.7610981128,14.1728138356,11.8023270934,11.6777735858,12.4682748614,13.305619736,13.6809253432,14.932105297,14.7826640366,16.599948174,16.6450094416,17.0002264548,18.9778588478,16.9107000542,21.914273262,22.005695466,18.1425529824,16.7365692592,17.5181255478,15.9562436176,17.3596529886,18.2733912768,15.922934842,16.3694330569,15.875751764,13.5375193152,17.773511447,21.8462007198,19.6820412321,16.3029585402,13.5173345401
384,"CIV","Cote d'Ivoire",21.7595469292,21.748471818,23.846148938,26.0416580006,27.175875703,29.3157184258,35.0280341292,36.4879686588,43.536878842,34.7173065236,25.5439721552,19.008640925,20.6627749708,38.8844658844,36.4176007788,27.6519036282,26.7552962172,23.5152337434,22.7970990864,20.7530024888,18.6758452554,19.8589872668,20.2394727214,22.3687195182,24.5717872088,23.6955719428,21.3652295346,23.6133518238,21.8229767176,27.2060530372,24.203330208,23.8820959662,22.2539690702,16.007099974,19.7692756336,20.7749755516,17.673944834,15.9124783416,19.2937884382,17.0331082986,17.730246012
191,"HRV","Croatia",67.00483014016,67.22982008336,75.90969803162,91.70650351079,86.6668148886,85.448751696,99.75408110175,102.24103324515,114.3047141146,128.2283232372,110.3933067436,218.294859953362,211.66773677018,272.216124276696,287.901648962689,284.79178996737,308.22624418359,298.9462404907,330.7228981862,371.3178595521,158.0533705467,108.893683159,121.2062183038,115.2430049249,91.3844298632,121.9969765786,115.9097280517,124.8561199125,148.0496686751,146.67078736126,106.428548782,106.4565208227,109.40361560371,134.37827330292,97.1028157827399,106.10959106785,107.08351227448,113.527339410244,103.765283324967,98.6229161038395,98.8438533197861
192,"CUB","Cuba",279.95306916,276.96456294,271.668676689,279.53211992,304.390913088,305.428679268,316.373051574,348.55838788,375.171823805,388.241853734,393.327418042,400.917237717,406.191388597,433.25633228,440.99760703,422.936144351,440.856452639,462.371820809,481.741222406,497.811501852,477.430857335,402.033896672,343.191454026,324.625596354,356.261336936,370.962800279,381.951667292,392.69121322,383.853150718,374.24072073,379.178171203,348.917328457,390.272101268,372.504574894,358.405519921,358.206898798,344.625980038,350.574367588,344.090152479,385.0524537718,401.5380961984
531,"CUW","Curacao",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
196,"CYP","Cyprus",17.214231052,17.0046165828,20.8648272724,21.250625419,16.686991072,16.635584901,19.3965886974,20.7607638152,21.5785853476,23.3089907092,24.4800721614,24.0997346788,24.0104227134,23.5792182988,23.61906485,23.3437836312,25.2859935422,30.2071376622,29.6090455896,30.4884256732,29.0460790875,32.666551054279,34.448186972494,35.377933628508,37.467356221665,34.962210235997,36.464232422586,35.97295970572,36.25625278763,37.28188512602,38.27718974243,36.02240304386,36.191740460979,39.922740797625,37.384691397235,34.821171947362,33.439001872894,33.49067057719,33.87283456326,31.3848729345625,30.3337513729512
203,"CZE","Czech Republic",1447.709690252,1438.2469483206,1422.663346745,1381.7961582464,1336.2684017506,1389.4811363662,1428.0515382674,1503.7910867464,1433.5073772098,1511.425427339,1407.9782811948,1399.4349146008,1382.7507434398,1367.730656671,1376.5789499356,1348.260013131,1324.1058031958,1304.4349982526,1252.2392849906,1158.5603688017,1040.608439254,917.004476674999,809.3787745295,756.644533969649,688.86531062948,674.958108172061,646.325285947696,606.34806703502,549.36192781489,484.929832968971,535.11593678562,281.64804093566,259.69331698471,262.71358471805,260.3583023417,253.094576862766,252.848285297446,240.102649983486,233.802958023629,230.146867509149,234.763779807683
180,"COD","Dem. Rep. Congo",29.5068865412,29.5245570308,30.2061296682,29.36333067,30.078323503,30.7381402442,30.8649671038,32.0763620718,31.4243891788,33.1407280878,32.9195886738,34.4276425158,30.3245745918,36.0738166678,35.5984109028,34.7107151608,34.1145446208,36.3722267176,37.8464529786,36.4669317116,35.0702545392,32.5983139538,31.8847469968,31.1217564792,30.9619147036,31.1410824954,31.4776965876,31.918497713,33.0977444502,33.4498886124,35.8935451248,36.2463196828,37.77239859,39.7014689054,40.9707428424,43.3634707532,44.9100094878,46.2348364548,48.1744207122,49.2593000368,50.7278244546
208,"DNK","Denmark",630.963180119,603.097072859,647.46575920033,554.206794718,511.59363019326,503.55442070326,507.40986185146,514.923745987261,474.50210446781,478.66740233131,402.55712732043,306.07836556546,358.989544887851,313.58550791516,291.2985023059,318.88411704506,300.19716025323,272.17079734921,245.20886033696,213.57194555796,193.16359194735,226.41960240409,128.29198208907,142.851326508921,175.76154286022,144.88505225615,147.48017015252,122.67409634546,111.890517794077,70.40381356823,62.270147020813,62.1208469329819,60.538682087357,53.776108309325,44.105868928764,40.63731875835,44.2553905785053,37.9503644470286,36.2694522552666,34.5958919158416,31.940494394318
262,"DJI","Djibouti",0.89272593927,0.89233542647,1.12402080838,1.04185049239,1.13106258207,1.24025840476,7.08876525184,6.5150100275,5.98115380832,7.51079717764,5.86466104127,5.148301980004,5.447219830904,4.678873124134,3.513061002774,3.325897110594,3.280019822946,3.403459282446,3.585690164917,7.10024904792,6.898115503989,7.683565225479,6.571963161734,6.489159484,4.715108422973,4.583741005593,4.57090412386,4.977849030619,5.606317375028,5.770465787384,5.740866819792,7.021377801874,6.9955740970433,7.678825253506,7.862358059652,8.175437329558,8.673212236176,9.118635315476,9.90548294443001,9.88200660625801,9.87835131947701
212,"DMA","Dominica",0.261784382959,0.261288726079,0.2891988457316,0.303664260942,0.282277922416,0.318145110354,0.3041645509567,0.306370120195,0.3240807062452,0.3335173507056,0.3041332213346,0.356839541207,0.3264299388597,0.3505584572093,0.3613626431273,0.3531864370129,0.406479484199,0.4855819569442,0.5433583857846,0.5321399847868,0.5149825272191,0.5174019471607,0.518330316452,0.5147862484931,0.5765855347565,0.6295229570884,0.6457342530386,0.6375242207088,0.6364859927269,0.5881696212968,0.6608116954375,0.7147179151832,0.7643700809257,0.7486001932872,0.7806381051059,0.7918146754289,0.8359381574862,0.8384145915762,0.8521331909132,0.7847049262624,0.7820803784624
214,"DOM","Dominican Republic",40.4371454096,40.526261847,60.6939761668,60.441303094,62.8854330652,62.9143662892,64.0437350234,71.9464743144,71.6206282844,78.1872342546,81.9657414468,79.6155157888,73.6182913328,93.8660151258,94.4137679904,75.0844033404,92.537600326,91.8124488092,95.1348148046,91.6479796436,78.860841553,82.381305055,97.06396336,88.5730421029999,112.398395892,113.38490841,113.742461981,128.184015342,139.513420816,139.549611247,144.236056542,148.020396963,187.843483172,169.4138535187,162.947403531,148.9725564175,163.5646150348,170.8946315525,167.8570948729,149.179823492,138.0771070151
218,"ECU","Ecuador",28.595662048,28.37416647,27.916622301,31.479532142,42.5013311748,46.0240021678,52.4548138228,61.6067715098,71.2728358292,83.8105008824,89.89772110777,109.13920955289,108.71240610869,100.05029338429,92.75525594589,94.50658199989,91.23189964253,90.17160525641,86.05221655589,80.55156430273,84.53769212553,92.66846287833,93.12302611853,81.54783624073,84.51798899513,105.52446061173,106.31555195933,116.13604398533,117.28679868533,103.52042924057,105.22022047949,108.78245241309,126.55805273329,120.76702197701,123.12068685281,140.18394425861,144.31072611261,149.23558067181,153.10396728128,161.49492242148,168.214616643314
818,"EGY","Egypt",170.7466338449,170.6564049709,186.4289961984,171.9687681906,188.2640439332,220.0583736835,261.3722633075,281.7194433362,287.999304324,315.6335587974,332.5281968823,385.8736620497,430.6170077401,483.2374186637,515.3902075755,525.1173282101,530.49140347921,600.75584830101,590.39758431731,580.3835571962,590.728730754,566.424191086,572.6361481164,526.8050759646,428.0898685892,455.5150005962,477.2476273538,560.5105042394,633.3755942054,553.1879485192,464.7016879058,421.6446054315,432.8749143239,421.3526370263,573.5921639042,600.7233393128,635.6805232502,657.930072511601,658.6647394958,633.830440562999,682.1747311468
222,"SLV","El Salvador",12.4036848644,12.4544713241,15.8441539423,17.3382339661,17.9590303947,20.1836046014,19.3664075496,18.9109815254,16.8924131126,12.5547174848,10.8062466728,10.6821518464,10.5924240344,10.2523639444,10.2977209062,11.1336891792,10.0465130122,15.6362660738,14.5416161476,12.8079803912,12.7642314846,21.2046438614,22.9009922738,24.159569513,28.1498611156,30.6364565744,27.6314255076,39.4008879398,41.6259830754,34.6931000046,36.3262072272,41.418448483,44.1405043874,44.6803165401,42.2584174532,49.0462428247,55.4417889623,62.9108949262,53.9855991688,61.0054008507,59.7402638294
226,"GNQ","Equatorial Guinea",0.361401053125,0.361452078159,0.36169622624,0.376382361736,0.393536566937,0.389298358131,0.446715189292,0.461641461047,0.46227622345,0.541620523244,0.594312776407,0.53678150678,0.557654948984,0.586671467772,0.561028125564,0.610546518913,0.636296625106,0.749284296078999,0.632139883668,0.68962145394,0.684892868793,0.716078275518,0.668058899269,0.674921361481,0.603848552776,0.603828600373,0.608272608594,0.69115158207,0.6644690124315,0.6681630032125,0.83047673796,0.7887989499145,0.7742386181858,0.8186306578932,0.7969369714214,0.7997987351863,0.769065603707,0.815062156488,0.8374616845895,0.8403827817295,0.8388984177295
232,"ERI","Eritrea",6.5254132476,6.5460078692,6.477552402,6.4679672986,6.4653761404,6.4787541562,6.4924033266,6.4870381172,6.503174509,6.5054278828,6.5795595408,6.5471411948,6.4950935934,6.4918938074,6.4671815762,6.4169104184,6.419728716,6.3351535488,6.3616609436,6.308679241,6.3093972308,6.2445315778,6.2144432188,7.0671635588,7.402044396,7.525131903,8.2537591996,7.1421055462,4.7452460456,5.1260938298,5.0889104832,5.4869166218,5.7903548004,6.1273304392,6.2184061162,5.9562779124,5.5824879534,5.7134453984,5.2602971296,5.5691138604,5.4925952065
233,"EST","Estonia",107.704419279978,107.566677190778,113.945257087978,115.951032368978,110.726188754878,120.91617482522,112.91544884963,118.17769836658,117.1154969906,123.19824012785,116.18098618561,119.70750862198,108.92632817486,106.77547189212,100.23692750967,96.30397690315,94.91435131316,90.24410245466,92.2969004658,87.6424258185,296.4840831239,259.6132032357,191.14476811605,149.11585564725,140.17373535105,121.16670466085,126.52490975015,122.45036232025,117.69731442158,110.36787085005,102.29595387005,69.52121890935,67.00554108312,75.4864658824501,77.1783855820499,74.63992545715,66.40559180905,87.0739447634,77.7681882123501,63.56509863552,63.55311491352
231,"ETH","Ethiopia",22.988988528,23.015117378,22.734792434,22.892842492,22.949384028,22.094623681,22.056002641,21.534056501,21.984352781,23.186574816,25.103430873,26.205702441,25.630432231,27.252291604,26.3145374992,26.661416738,27.710804319,29.982046478,30.498263609,31.79914141,33.473957874,35.551611,26.442945168,27.426656625,29.072404874,30.78355742,32.88115681,34.159309883,34.24744785,34.72967472,36.10529237,39.29635281,39.75075631,41.556168274,42.68891197,44.506796182,45.59174839,58.35433301,63.78025917,67.45872723,71.59117437
234,"FRO","Faeroe Islands",0.0139082068,0.0136131352,0.0133630104,0.013376814,0.0131772072,0.012785358,0.0125960144,0.0123597884,0.0121538884,0.0120161884,0.0117881884,0.0115895156,0.011237648,0.0108943272,0.0106556012,0.0103938064,0.010117044,0.009818326,0.0095713088,0.0092960264,0.0090263296,0.0086249848,0.0081923732,0.0077516976,0.007331484,0.0069489672,0.0066065004,0.006243526,0.005939814,0.0056255032,0.0053768952,0.0050734376,0.004757432,0.0044313832,0.0041163324,0.0037966292,0.0038161108,0.0038406056,0.00386457,0.0038863292,0.0039090256
238,"FLK","Falkland Islands",0.0604836751464,0.0604617120888,0.0846476653192,0.0906077151259,0.087676206576,0.1071791181272,0.0971407005606,0.1089421233235,0.1032762483107,0.0945071550717,0.1055530448884,0.1153957219588,0.1054440683503,0.1193196640738,0.113216551146,0.122197037242,0.1358667056319,0.1421727559546,0.2942354879092,0.2436866382137,0.2145181117108,0.2208345566815,0.2203793138358,0.1918014412913,0.2074016149996,0.2453501924785,0.2848532782251,0.3053480444682,0.2291779833006,0.2038242125469,0.2385528694659,0.2299189933023,0.2547855333808,0.23610911705635,0.2788665588206,0.2848158772458,0.2895481918021,0.3011385531472,0.3115411133262,0.287185518434,0.286909205944
242,"FJI","Fiji",4.6856928058,4.6299768929,5.0147019948,5.2198972784,5.9742563107,6.1986045775,6.4083782708,8.403015462,8.3234212858,10.9892342276,13.3290601723,11.62938717374,11.8421607115,10.63305433113,9.87806220483,4.70562481825,4.88801767352,5.21366835606,4.92505866091,4.99683428721,5.14529271612,4.6751410193,4.14508256234,4.15379485193,4.24199961748,4.0436586337,4.2738320432,4.07959380946,4.23036898189,4.63836899549,4.75587994057,5.38016559191,6.98754834966,8.928322060865,9.29252138135901,9.61336054758,10.13010825182,9.2731723531,8.93734371341001,9.34526470942,9.31650637048
246,"FIN","Finland",393.1432771732,388.6851460144,420.97959028391,451.5382798912,412.10180890593,383.1286237278,449.3846070129,409.5328412716,429.3342675884,417.10294290396,424.50455895096,342.09111680896,307.74707083521,284.78263182899,294.88141274424,322.67861315432,305.94980138646,312.44708174967,297.701631651464,279.222124185931,277.18188793745,273.00705157285,238.14753866336,251.92102030648,282.81422453281,252.48998776202,210.21751602313,211.655364918554,191.17733523154,189.762566159464,176.838705192656,185.228170046027,157.996936219497,167.775174748488,160.683845305262,130.568714422533,148.844990030124,148.273807114233,132.962206784414,128.078171181969,142.925687079107
250,"FRA","France",2841.27191453855,2919.61043014055,3028.20388021555,3443.88103534245,3266.9632565025,2810.2773681403,3239.6093828744,2825.4466604771,2931.8221938613,2934.4322262729,2698.7355789531,2111.93694960517,2003.7654415836,1720.1019928727,1474.1789099597,1388.4981205986,1211.68831705586,1125.2133571079,1077.835639226,1159.7304650689,1055.7239180004,1171.4900998417,1003.64188705837,794.337293160035,740.251363112853,776.247521534759,807.681502575894,715.930343967127,803.112222692541,675.59394566887,588.40283703987,535.626677906318,510.15938374502,441.23575047055,410.972438821664,406.971742444596,386.293730018355,371.008755955667,362.762004140498,331.975768241461,320.778448155571
254,"GUF","French Guiana",3.74127788017,3.74099421074,4.106432262207,4.48552687997,3.4005158278,4.92692819908,4.356648998649,4.598759733167,5.153998734776,4.371377662301,4.309997057172,3.649926367675,4.173536510589,4.27487811473,4.11201633892,4.0860747004,4.965420310095,5.19538818304,6.71658100081,6.34454258657,7.448906271995,9.411707635145,7.838659205575,8.267271736995,7.86832903826,9.770941671935,9.70968421471001,9.60276248022999,7.16428813619,6.42454194515,6.929931291015,7.115554255482,7.631941880677,7.472520992754,7.4366230675,7.52090309973,7.769669820335,7.771642394195,7.770277218455,7.16830605884,7.16353855584
258,"PYF","French Polynesia",0.75786753003,0.75204433088,0.9262835914,1.1874046836,1.3642491679,1.4128417864,1.4746975074,2.77462158322,1.7603168354,2.1767457922,2.39252824073,3.986970629652,4.96605037289,6.560263100637,8.34716339395,5.199628528667,6.01502864122,6.6070835348,6.0220744058,5.18098376661,4.922757240373,4.676515259179,4.56108083584,4.55266302862,3.47177512483,3.41709362034,3.34522237665,3.668341288312,4.21992234139,4.165174891736,4.429634703035,4.789016981465,4.829787814457,5.980191551022,6.024827919086,5.969232103244,5.472539106099,5.163704311719,4.900282440968,5.131040019119,5.127317611069
266,"GAB","Gabon",5.4754850597,5.4717781759,5.443483591,6.2980383263,5.8250690933,7.51367758,11.3177121556,10.306382232,13.6452929268,11.6166033032,11.0498450124,12.6168652738,12.5436836532,14.8872793244,11.3866459668,13.5289397428,10.4633182128,9.9225505332,10.6449343618,6.2766123532,4.4128786146,5.2828488188,6.0103789114,6.5025417716,6.7633558564,7.2600570552,8.2634108804,8.7995574198,9.5409621618,8.4874216422,9.41563456,10.4824719642,11.0596194134,12.0515377132,12.238811817,15.3229863276,14.0568488838,15.8700803418,14.7336821006,10.5090083184,7.8288838696
270,"GMB","Gambia",0.447756817412,0.448169438212,0.432665914839,0.460476656297,0.476729177771,0.47632707275,0.628694205704,0.670144351573,0.687498644342,0.78706205583,0.842952702469,0.803558805499,0.748472240866,0.79251685817,0.820538008281,0.836414887466,0.87645015484,1.004137105936,1.016615750377,0.92673196985,0.931171641499,0.979331943728,0.947997828229,0.957203211222,0.976431206145,0.970082639294,0.968860783147,1.078419060887,1.047109384825,1.061331924524,1.140377839458,1.262070997048,1.2332925367731,1.2983286320178,1.2509732623125,1.257241301403,1.293090331627,1.3442829542965,1.4163900665665,1.4326096212465,1.4333930652465
268,"GEO","Georgia",314.3361665604,314.2870267128,331.6812568203,350.6791952243,371.6911092929,363.672833551,367.0774062672,371.0299181352,374.7015045816,377.9408612792,383.4811506862,372.0618481032,342.4639681188,307.086746526,273.636500395,240.956390662,200.408213184,257.561772488,250.2615938412,237.340399626,290.410304923,194.054003539,132.0825411326,95.0374744016,82.9918077696,83.6830834718,20.5827179491,18.1555711278,16.1997428602,12.96063493,12.2886260492,4.1705325635,3.6384871024,4.2532996866,3.9878460097,4.8386318956,3.4397798198,4.7157818744,6.3840274892,11.5133969435,11.5104449555
276,"DEU","Germany",5711.40975605158,5595.01530269305,5643.42846610371,5817.37789424356,5369.86727055966,4998.90652246091,5322.77582103777,5132.55278888388,5249.5139445615,5361.19526528984,4951.80263985901,4728.4000423495,4470.71767874426,4357.97391310622,4310.69796944255,4324.86822226607,4279.38054733347,4068.24611310629,3880.07200564361,3593.21208434073,3351.37694516413,2942.83424014086,2566.37235099042,2303.60970011583,2078.82879230182,1864.11359088043,1735.68097324325,1444.37850921119,1253.05671025498,1045.21996295573,867.665273008327,764.185342552084,659.848376026767,553.796944191404,548.52475519643,538.089979960343,541.309185264806,539.499137731906,536.311021951139,510.751004342365,510.091438112658
288,"GHA","Ghana",12.3662081,12.339626,13.23977705,13.68432617,13.59589808,14.23850227,14.44833501,15.34166592,15.01052395,14.20122654,13.78922899,16.4479547,13.78583921,9.32201572,11.9443774,11.83069331,13.1018891,13.7810589816,13.8450572716,14.5392372216,14.1693244788,13.4907191324,14.8709486432,15.1579117772,16.1688178912,17.1458700268,18.0586045448,18.7501810756,46.2965284936,45.7173325316,31.34417785,39.4875168672,62.7522342408,57.6950342252,33.2596269496,44.7782947648,76.004815076,80.441949314,63.6100925988,66.5075376232,59.5167752308
292,"GIB","Gibraltar",0.637555354,0.636045130807,0.58369541524,0.66229571281,0.70623289343,0.76787692942,0.83200037247,0.76554617181,0.76161440646,0.86232667556,0.93899151669,0.9079030533,0.9976248871,1.01199237,1.0498445256,1.0505076787,1.0605510891,1.1418700666,1.2058949115,1.3308678289,1.329714408,1.5337515053,1.6676705969,1.731427627,1.7343025973,1.7968839503,1.79475801025,1.8587477876,1.9227419195,1.98626244825,2.0495545914,2.0480394473,2.1122216918,2.17650878525,2.24070438678,2.37045625816,2.50162228759,2.56703963575,2.698165086165,2.763532341591,2.86173354388
300,"GRC","Greece",262.0357977114,278.6177512973,324.2072339603,393.7829504688,381.2864282557,393.5866122068,421.6477058,432.98476046526,456.2584307475,472.57858318581,474.19670483081,461.46802581886,455.44543478876,472.55653815571,477.8068329039,513.05376418381,485.96907789281,536.865746567961,537.9339254796,574.9361452195,482.90084259399,469.41257514581,472.4993292248,467.83338249345,459.24179908515,444.8445362031,425.4522645044,436.2597796814,440.6614888759,431.48533952326,427.4746362935,431.44160446656,420.020199054,435.9162159463,398.328452531939,400.94720811194,387.552341700289,394.088213210076,376.244898246443,365.86507714884,330.984590287526
304,"GRL","Greenland",0.00407675,0.00406331,0.00405201,0.00411313,0.0041035,0.00402941,0.00401458,0.0039817,0.0039586,0.00396213,0.003943,0.00394242,0.00389639,0.00385498,0.00384786,0.00382677,0.00379237,0.00374313,0.00371095,0.00367036,0.00363722,0.00355693,0.00346537,0.0033655,0.00326098,0.00315422,0.00304568,0.00291151,0.00279412,0.00266767,0.00257247,0.00245168,0.00232369,0.00218868,0.0020557,0.00191642,0.00194486,0.00197648,0.0020081,0.00203813,0.00206879
308,"GRD","Grenada",0.383624138572,0.382773601161,0.4849608273315,0.512932864915,0.460988120144,0.557979975516,0.491984879383,0.5254784935958,0.49719480893,0.506272565251,0.493410665554,0.574622692657,0.568229956934,0.561445661004,0.606956632359,0.545257773309,0.728037023731,0.806068023792,0.806550281771,0.796857232753,1.171071749519,1.150563724587,1.155547236181,1.098740707613,1.310494921112,1.276417825057,1.443851964225,1.730490160464,1.179165089991,1.153441960437,2.620841621831,2.530300805757,2.667224703831,2.403468516665,2.467774765928,2.601506957561,2.920056275226,2.865834496461,2.890914442396,2.668053203966,2.664492413766
312,"GLP","Guadeloupe",5.59978150666,5.58522758314,5.458649331865,6.06248220762,4.87539776876,6.32330153203,5.84359473568,5.948480187608,6.44073635829,5.73307613405,5.68940972639,6.52768327867,7.38016119745,7.48442999511,9.35369936227,8.49143208474,9.60301475433,10.33930088975,12.27978116726,11.75713256636,12.10169852479,14.25300366487,13.62684034247,12.88710003442,12.7242263574,13.77613768345,13.98694305329,13.9542365474,10.21582473494,10.2386382774,12.73797708085,12.52268201553,13.725097443499,13.10899200611,13.3115347928,13.17458304635,13.03631988885,13.18082352902,13.21033348997,12.20053023026,12.14907558686
316,"GUM","Guam",0.0004114282,0.0004287426,0.0004459152,0.0004628268,0.0004704986,0.0004769712,0.0004809336,0.0004887678,0.0004995548,0.000503703,0.0005078916,0.0004915714,0.0004688398,0.0004478734,0.0004367826,0.0004223504,0.0004026154,0.0003814908,0.0003604212,0.0003393274,0.0003287446,0.0003010516,0.0002832026,0.0002675804,0.0002477892,0.0002259992,0.0002337962,0.0002327152,0.0002367472,0.0002358044,0.0002320424,0.0002361364,0.0002553812,0.00025103,0.0003184126,0.0003185754,0.0003459536,0.0003612498,0.000395474,0.0003850704,0.0004095468
320,"GTM","Guatemala",21.2870211888,21.2671943932,23.8680325158,25.1321873368,24.083388075,28.1627521228,28.7188283824,33.9166900946,36.2388909712,42.0968964712,46.5419843796,39.3026346818,34.0776799096,25.5748596828,30.0889220118,30.4754061486,14.95929135,18.461693835,19.29297881625,19.487442346267,20.437795363474,22.3617704941,29.1146285388,36.4811499428,38.3901227956,43.7151294344,40.512939313,41.8564777854,63.858962016,60.195645379,66.6144400178,69.2591019994,76.9766741354,75.2104560659,67.831465529,70.7702292175,76.7340867486,86.7923862139,77.8601841442,102.9512507652,109.8056624503
324,"GIN","Guinea",9.87218241432,9.87723198022,10.20910159524,10.28437826303,10.6287595941,10.61038588287,10.66902156176,10.46534589748,10.16826896877,12.53736162121,12.52505887442,11.61715730724,11.06839407754,11.4822030793,10.7673149191,11.01351526206,11.69791298833,14.13487599227,13.80350773087,13.1158647609,13.76780225874,13.63523877753,10.95862203308,11.06669712293,11.19828749188,14.31913217375,14.16695232564,12.47571924581,11.990343805285,14.30869840422,14.19045012861,15.33804079531,14.795166902988,15.850460595543,14.943991218585,15.10658328804,15.09962986077,15.712847077455,16.01617566103,16.14723659483,16.14070162383
624,"GNB","Guinea-Bissau",0.462746849609,0.461174650009,0.505040100561,0.484734849775,0.52780966512,0.576914788679,0.654403051955,0.649077699176,0.620229242907,0.757019338808,0.747611397868,0.737289377434,0.71970306913,0.725706498537,0.783324959455,0.794008922933,0.726196568608,0.824349735269,1.169925327468,1.10189309471,1.263969076457,1.34885148872,1.256957175121,1.27823577353,1.170254673748,1.184853353078,1.211109980093,1.306268396868,1.295442705762,1.306993192363,1.348075212049,1.461648811877,1.4668713341661,1.5673197806455,1.5480303507545,1.583912442493,1.652007147028,1.733396723924,1.859016154598,1.869696261328,1.870605095328
328,"GUY","Guyana",18.24914585061,18.26473877171,21.8983207906,21.7815362942,19.0229735414,25.1762446647,21.39566658301,23.06979045537,22.13078689457,19.8674947932,22.38010571707,22.77829325578,17.66965247921,16.45639887311,21.01847644318,20.02345491877,22.4699726295,23.56720816329,18.99247072551,13.967530584685,13.76985605607,14.853772732,16.38346724143,16.13306382582,15.98955102283,15.80935169116,16.43064652586,18.49680747001,15.85821854116,14.95784101848,17.970732542067,18.279897164614,18.815646468331,17.005516224851,16.947834241742,16.729085118577,16.652055335547,16.567807517004,16.386570266081,15.154510812949,14.992245120149
332,"HTI","Haiti",4.6387168696,4.6297297192,4.4034608952,4.3909656772,4.8116958972,4.7076379172,5.9605368472,6.0822673332,6.4488546092,6.57172578,6.4882549192,5.2113150692,6.9756165492,7.7984009792,8.0016218892,8.11037355,7.49020131,8.33473706,8.70767914,8.5937989192,8.610304132,8.2874352784,7.1568608932,5.2501030376,2.464873744,6.1630249852,7.6599526272,11.3783787256,9.95284993,9.669758931,9.084925773,9.461175331,11.028813426,10.287297844,9.771015667,10.346072413,10.522879824,13.019457605,13.00500868,13.880445145,14.24212623
336,"VAT","Holy See",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
340,"HND","Honduras",8.7360019814,8.7035141598,8.8665501096,9.4137318886,9.8119524974,10.6743829206,11.3638591242,12.5941604412,11.6548300862,12.2633039608,13.005153729,12.5712174834,12.2701012208,13.0187133696,13.4986703238,11.1920342954,11.266715826,12.292114472,13.4159163522,14.7215358642,13.741218935,13.6282612996,15.7494162616,15.1645216346,17.675614738,26.6708729934,28.0858232368,29.4865526146,34.1743303268,27.6846332558,34.3599929998,37.7834630056,37.9422227494,42.5061315708,56.1743068298,56.5888972746,47.1503944808,74.205149596,72.923832896,62.594950909,56.914794254
344,"HKG","Hong Kong",170.35393911,170.296257589,183.420828504,194.63829091,200.680836853,209.887882131,238.29378657,271.015661796,292.74742441,275.70936094,301.32582275,323.4346478,289.02649364,271.81841677,259.02659144,256.76738814,259.02822986,256.18840463,272.55597322,288.4098984,287.508753431,324.47633153,364.70920689,379.1358491,279.51945516,289.54136905,235.09760297,186.77696155,231.19066624,219.021365881,218.667722847,243.861778614,255.059658478,303.343045576,294.292368784,297.008594136,312.381200325,336.809804375,318.517445056,337.7250307052,342.070149774
