"iso","code","country","ATL.raw.2001","ATL.raw.2002","ATL.raw.2003","ATL.raw.2004","ATL.raw.2005","ATL.raw.2006","ATL.raw.2007","ATL.raw.2008","ATL.raw.2009","ATL.raw.2010","ATL.raw.2011","ATL.raw.2012","ATL.raw.2013","ATL.raw.2014","ATL.raw.2015","ATL.raw.2016"
422,"LBN","Lebanon",299.404267598336,81.2004590358291,83.575423393016,109.279876552986,300.135194235902,148.817904948127,273.030321518237,393.796770182728,340.44679870258,115.180640203201,139.409047017982,170.005375178778,160.017395668571,159.820569829671,173.617298784328,266.274340587374
426,"LSO","Lesotho",1.14005213082099,2.6871395636267,2.4846925837095,4.3775487634689,2.0134370650888,2.4256202655709,3.0186905767325,5.7864128476297,4.2877022174316,3.7727135400774,3.354078544589,3.3001614728992,7.3389184715083,12.4707446480669,0.9344551756571,15.3432298988291
430,"LBR","Liberia",29185.6701803402,56984.4238203398,21604.8135737956,6233.55971935363,11323.8067130716,36221.2429809221,44282.0822764385,36172.384788473,75135.895247369,20357.6658321283,34444.3360196183,72113.8637770386,155535.769840832,164048.58135301,186009.898670511,168585.970085327
434,"LBY","Libya",17.152701517062,40.245663534515,25.265717369892,10.2631637564129,21.825753514239,16.3024655118016,4.2909152981561,5.71957711509,5.52310519516459,9.414285433299,9.4876111970589,4.934646580569,81.2985873120519,4.413913847741,0.194785849876,0.5194896307604
438,"LIE","Liechtenstein",3.4239432119052,0,0,9.4308582152203,5.532249857925,11.5981053679329,8.433932016633,8.8516737846575,4.6879990581001,2.791921383321,1.84293668049329,3.84579591128,1.9491170490811,2.89863166057099,1.317510179358,5.1636330925781
440,"LTU","Lithuania",7952.7842108221,10340.8109766077,8909.15158947555,13090.0415502268,20375.396873684,17446.4281940848,16026.148744592,15195.4488758047,14395.8060846633,21655.3783373147,21731.6602953539,17597.7711678037,13917.7446217456,15961.3144685508,15788.9829201223,25519.2859009669
442,"LUX","Luxembourg",68.60969196733,90.45691516336,103.41997074485,311.49134237699,67.9491734359,365.988804221399,502.23257465728,983.5287602799,216.40010891343,880.435255721089,447.80867152211,444.28945532746,347.987237170919,429.551098563609,327.46531145359,520.680089539093
446,"MAC","Macao",1.42807033934,0.928207381014,0,0,0,3.49832494028899,4.426782339761,3.641185761928,2.28476283148219,0.571166888673,0.713975236082,0.7139873336875,0.0713979968327,1.49946153155,0.642603881154,0
807,"MKD","Macedonia",2059.86414313063,890.183763545724,895.228094260972,2200.27973073029,1306.67831999107,2042.13259678824,3862.34373311036,3960.28725261869,4300.73831742942,2223.15751701957,2156.63267669553,2938.74277290449,1149.01787934371,1815.50884146782,784.328061529619,1496.47660059373
450,"MDG","Madagascar",86956.8326989078,89317.5141866758,84247.9597745017,81845.252032796,93628.1499591349,71034.0376564771,188580.088897024,123502.267318438,136536.771354133,107218.891583489,162323.481997367,128468.162792893,299350.3243926,416682.182956503,301788.658349053,383655.62498675
454,"MWI","Malawi",2488.28077045141,4189.57262799537,7112.99671722891,5712.45087212639,9445.00871853073,5563.04899639674,7494.38639428289,9724.43322443124,4030.38795388717,3981.9555430327,8216.20994385818,12173.0470663838,10562.3214482401,18587.0426724589,10785.1799914072,13509.33156199
458,"MYS","Malaysia",332463.503932418,312207.406737661,183909.37060346,351783.395907998,375408.414526352,333877.649152185,405141.064919159,367969.928340903,622752.24392082,430332.459378373,463018.157687545,627981.105184833,333084.58417862,645135.350625347,454058.154511588,565151.375145579
462,"MDV","Maldives",4.74348726237,4.58815494648,2.14270827407,2.3720104734,3.59741944297,3.90637808133,6.19346760024,6.65292515359,5.12517064116,3.13572614566,10.5621588912,2.45074320134,3.97583069801,3.13358241356,0,0
466,"MLI","Mali",347.870688106862,175.290442834393,34.2435114724695,153.312634344461,83.2180050210606,103.708936586197,125.085223857966,105.644875996944,157.695209585689,53.8905614891063,165.785662848132,78.921250948678,409.781171614537,270.33774791088,204.15351593069,204.828311032058
470,"MLT","Malta",1.25191253759,1.75296139854,0.125108466671,2.504050279,0.375244901576,0.625885312993,0.813837644525,0.939207352242,1.68946023555,0.688494725059,1.43882587268,0.313001361916,0.250462233639,0,0,0
584,"MHL","Marshall Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
474,"MTQ","Martinique",192.9652482615,48.8622487099017,288.469529786227,166.994368108516,204.773848999175,91.178232781613,155.675143043183,278.122915351396,199.2454057289,75.366713574367,152.992739738077,308.425064007725,146.359401199109,156.717762324514,31.5720520033768,26.0592678752663
478,"MRT","Mauritania",31.8384353675,0,1.25626629857,0.0737074067622,0.0739009046615,0,0,0,0,0,0,0,0,0,0,0
480,"MUS","Mauritius",156.581383524792,154.42996053028,119.630262112963,328.8277761069,174.211222370404,142.487422327276,131.710481063824,188.635734741212,241.857180606564,23.2674688370334,487.31949644137,152.47020560564,219.27038329757,531.75197548464,0,0
175,"MYT","Mayotte",31.302693666763,20.8691903627224,30.9258494319719,5.104813808736,34.307751287517,41.5867527368473,20.0448360225654,42.7912338954874,5.70466428454229,31.9051295120359,2.327297513658,131.051180745212,327.56571695042,1150.41332038263,18.0898784080462,83.4693142106088
484,"MEX","Mexico",158302.914766496,158834.125381607,152559.296210543,169841.450323704,206855.716149782,179043.665935864,218600.754247145,184377.247564275,281232.449218685,166728.987483835,186771.299619739,174753.063753474,219047.752602802,170749.773780946,197650.954151543,274182.582059517
583,"FSM","Micronesia",0,0,0,0,0,0,0,0,0,76.6623375244,0,0,0,0,0,0
498,"MDA","Moldova",146.688060726566,229.796420697438,100.599346259078,264.036180885845,109.77608301028,173.201520998189,236.26282216536,135.105310732484,187.712269190771,176.751139042761,186.812495174861,1771.53231528424,167.345344164902,363.134004027444,495.682071750046,833.480386987064
492,"MCO","Monaco",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
496,"MNG","Mongolia",21056.7226440161,18728.0199549426,38433.8309970588,53302.973591116,7466.82573962832,13249.1645274027,48081.7045746632,56001.4585835963,81792.5504129319,8764.40387289655,3550.50921236109,34640.3411397197,628.79887444529,522.674249762466,7145.27887392616,4142.11333017951
499,"MNE","Montenegro",858.49208052267,179.620771214855,203.685967919468,915.32861374456,172.28625925735,175.54617395416,1051.42438898772,1429.19037131358,565.16993417817,210.939333957439,494.315599968001,1258.60253479602,2401.11368315726,1437.8908965903,180.963399535018,1119.52683255336
500,"MSR","Montserrat",7.078555305497,1.6227298703479,2.286058313363,7.67008281872,24.3423882250099,12.612604582223,10.473866028652,6.56391104959699,4.86755067192,109.30204099179,6.34311255002099,2.212332164609,0.88513326729,0.295030289708,0.147481391925,6.2685934245685
504,"MAR","Morocco",1868.28860588477,3923.51782711574,2042.52645978558,1440.57772089832,1526.38000858697,2221.77691956189,2513.07049537808,3409.46599736008,1197.39758728603,988.077066979326,3392.46173780251,1689.89017090672,835.837994472401,1682.30794966941,951.991985900539,2041.20256722021
508,"MOZ","Mozambique",60936.649676263,106658.337632287,79643.9585297683,107725.699396031,150558.138815217,172223.897489434,138492.606565047,204759.703790334,217493.389649306,194545.385678406,150242.313713093,139946.215041357,162655.521713269,200500.630392179,181386.842363112,250552.812164537
104,"MMR","Myanmar",44796.8457872529,66115.1581047105,77221.7389633305,102184.960142268,91843.532070289,127458.974910997,146592.504962495,119206.015612294,216295.865424081,169905.881214264,135700.997396456,225177.656975667,248156.162730151,331412.360626105,293302.516581604,362523.47972392
516,"NAM","Namibia",417.512460743023,108.00721822762,208.684216672151,61.4632070024468,64.3242926203867,17.0409967190452,80.0748958155611,33.5088519107385,85.3759775281672,26.965566484831,70.9041664332385,25.8324960247633,2.3374019038755,3.8896163104242,0.220395596291,1.3206881883365
520,"NRU","Nauru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
524,"NPL","Nepal",1523.19475187976,2128.64330965069,2291.937475758,2479.58915154462,2758.319493925,3255.0100289293,3465.5022691388,2991.8129733106,5524.06959076039,2347.69860064339,2816.4599699562,5045.0452150321,835.46925114824,1161.81134214231,579.366204796779,998.513416919405
528,"NLD","Netherlands",736.421623385418,824.58135856094,309.854263387248,1297.31220682577,1472.03806172662,1482.39589770769,1646.09403466744,1150.75228173384,1559.08597329292,3403.34205600394,1155.29188051196,946.757002247347,514.177020357658,875.261492539356,894.199683206613,1406.6382512158
530,"ANT","Netherlands Antilles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
540,"NCL","New Caledonia",697.921099435051,626.868058789838,883.915860756793,1510.20299319128,1471.68691331001,2134.53256070114,975.113473305894,521.780202639983,975.790492324219,550.421642236582,709.156865893641,838.327987023677,2281.63473537556,2050.20134823727,486.101002859767,1323.90859335275
554,"NZL","New Zealand",50532.8927566211,63243.3000272944,44806.1125748063,60690.4560268148,52528.4366318218,61681.8679890678,62657.2968710066,61385.8017446925,59623.2411274395,56135.7062974233,59953.8149121735,69512.2169074357,77550.1449579098,79420.182141213,64008.0383563828,80372.0520293557
558,"NIC","Nicaragua",44109.7920490676,54194.4946896695,46963.6908439556,21064.6769060602,95150.0518780073,38875.4582038396,88499.9115033195,53814.3458821219,83097.2356561548,212519.589205293,43289.7570520132,33723.4377723918,44038.0597040147,75563.1004689773,35523.9751654982,142443.748756458
562,"NER","Niger",0.150195664799,0.6764164435856,0.2245961647461,0.0751773482812,0,0,0.075170935599,0,0,0,0,0.0747634261301,0,0,0,0
566,"NGA","Nigeria",43386.4946204829,32346.7100639535,13380.6288058156,14643.9479517936,13279.8991002057,26167.5579502272,24572.5301841199,27470.6587361227,25289.8178173029,32782.0642432155,53891.4886410361,34970.919837916,43434.8973966181,68637.3512800448,40927.5461101086,72189.3869662215
570,"NIU","Niue",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
574,"NFK","Norfolk Island",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,"PRK","North Korea",11945.6094878437,5358.22720702457,7348.87729226039,11358.5669352021,16528.514229973,12580.2514271032,13289.3011620161,18782.9378848159,13113.7003126871,19020.6197307202,5431.46760653102,16681.6786088923,5030.98210418121,10943.0749196117,10852.5841685053,11509.2539591023
580,"MNP","Northern Mariana Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
578,"NOR","Norway",22445.9413993015,26635.7531946242,14817.4314729109,33742.0711186058,24918.837518617,40648.5128586737,31841.1619503329,33815.4005206732,23316.5193844012,40128.9105969594,32768.9195442415,29947.0881587734,33069.3826027909,39149.0005871185,36638.8855908236,60081.7615785656
512,"OMN","Oman",0,0,0,0,0,0,0,0.0692374569813,0,0,0,0,0,0,0,0
586,"PAK","Pakistan",217.770395085953,325.011752415831,641.697765011293,1168.05621683559,948.182776335135,1345.32010966382,1123.46310421178,1054.1725226225,920.764692278456,720.220858208991,463.38444301474,238.836940237167,60.0104995512036,38.614575483148,2.41608826048199,0
585,"PLW","Palau",52.112061118528,75.30077103792,17.625276647786,29.829709050059,43.409845241042,34.8671396891651,90.637368819604,64.544853645247,30.2129827507069,32.729612638329,30.591884777536,28.0016372972809,21.294185743237,93.850257813475,0,0
591,"PAN","Panama",18264.1074091987,19200.1371789994,11283.2109695638,16835.9928746103,12349.2233250036,34322.7115729022,20644.527491522,39945.1384544317,36946.7607769143,15402.5059341638,23104.0935038125,17044.2695505193,14041.0869573145,14035.498450027,10553.6768576195,17316.7032400486
598,"PNG","Papua New Guinea",36009.936055587,54606.2569012901,31805.6895647103,58361.4704977265,39021.1385361387,56395.4238652632,49181.7041760231,71052.6945057436,49238.7406294634,68761.8798641653,53061.9467689148,73341.6520182528,56669.2489473539,105662.721005285,180814.785711698,178040.26119328
600,"PRY","Paraguay",150238.73294174,195124.639773281,267309.087472969,247347.943000453,262650.763982125,148256.361005125,426216.13022169,376342.829508032,353183.679291135,442300.414401219,457195.733434565,510219.720275471,318563.886400957,345746.496633096,279375.507050329,319823.313247506
604,"PER","Peru",86013.4844738925,80456.6978574762,73870.1587428663,101323.767842937,163024.21246219,88925.7188483981,115753.002601896,126618.310819235,177919.782564944,142330.4441817,125284.916441351,275468.959116403,209353.281133053,205478.251625623,166522.677316886,230977.384179124
608,"PHL","Philippines",35165.191704454,32309.1892616129,35154.2053513575,48579.0624270922,49781.584814808,57428.5250483921,66498.0254214314,38702.7045517085,60889.62030792,102649.356462298,33252.8617840791,59586.5412312752,58871.1403993422,102456.187802757,65895.6463383106,129109.707051686
612,"PCN","Pitcairn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
616,"POL","Poland",19103.0461208171,31087.7221046681,33323.8578793616,41941.1616564512,82451.0520915769,37706.1636420129,57404.1304304641,47973.9666050779,46976.5106468153,71873.8567768523,56692.7494335051,54937.2593635033,35029.5891906446,56308.2682346688,42767.3841463144,86595.1314297687
620,"PRT","Portugal",24405.379822218,34903.3491456237,26840.3363698558,55314.5576732573,38934.4251510123,42566.2416108962,36321.9387482028,33614.9566234621,39859.771978764,48400.9189736659,26672.7635932513,58236.1351751936,51884.1960734679,60258.8559557572,46097.0254368573,94646.724289686
630,"PRI","Puerto Rico",1252.36223113036,1168.09577750764,1194.08945417794,1323.68433150992,1288.00731450763,1242.99838644757,1037.45105638166,1215.50516191022,952.681191895248,595.27982619764,1227.76250043921,653.755394358184,701.641565115785,871.416951212457,722.224125479851,599.274683043018
634,"QAT","Qatar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
178,"COG","Republic of Congo",27028.7785486283,24307.0750195655,18510.8602164198,13830.0123695621,18847.2467384252,22157.7709686176,29768.008418723,17366.5114743164,19068.1002680998,44652.4385359087,28357.320184078,32138.2597060556,54644.9481330552,72894.7674380967,47804.2583188204,114292.752352228
638,"REU","Reunion",28.6172141318282,502.668375234887,142.627597075075,0,225.3239566024,628.896487642402,0,15.1003562754963,187.18701707302,223.366945342268,562.41627106536,852.32513484475,1652.94188746658,675.05576926931,8.5622289971898,7.4046171791905
642,"ROU","Romania",17535.5287921477,16356.4454512548,9427.59894677847,18859.007717973,19418.2137696511,13066.5192306663,38081.926098486,17535.3640436635,16176.9328268874,17781.764870924,16927.4217457013,30649.6524741828,12946.1558422273,19481.7070532538,10906.3498481858,23045.1540785936
643,"RUS","Russia",1826603.35704566,2700385.31516388,3030066.8761359,3521019.00901047,1589994.0205169,2233421.41691669,2338922.59073433,3047995.73551355,2111645.72501454,1859579.29473703,3021491.7952086,5391247.43659428,4965545.20722272,4489898.525929,2332118.14810208,5051688.85546956
646,"RWA","Rwanda",1518.53519395501,941.646354553173,1062.08118473514,1122.76384274865,823.461114644196,745.532899746575,1430.20743622021,1101.32275203669,1382.73446693141,2452.30628586402,928.011078265521,1091.60534461971,2476.23949353734,2903.27903730162,2219.41303705685,2778.05645415501
654,"SHN","Saint Helena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
659,"KNA","Saint Kitts and Nevis",45.609658676038,19.7907505767222,32.1473844194552,25.0763394026199,18.9032536789721,20.4544453014571,12.2868948490682,22.8081658066779,33.7680649503221,18.5384119099402,12.3588057568691,10.7411712352874,5.1476497272318,3.972500660964,0.956671546135,8.3888959620325
662,"LCA","Saint Lucia",31.0804632085049,10.910968093216,19.4266862026913,40.2030161933189,53.960060447398,98.116952338623,48.575696001654,56.112567671978,54.92288419986,99.84201267666,61.578428120237,67.10805567306,36.093731171118,41.095924683429,7.175106600906,107.170384898438
666,"SPM","Saint Pierre and Miquelon",0,0.1058565628841,0,0,0,0,0.105908690273,0,0,0,0.053029115536,0,4.50619674444,0.582634527218,0,0
670,"VCT","Saint Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,"WSM","Samoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
674,"SMR","San Marino",0,0.1114791289432,0.0557790917622,0.613287081050799,0.1672475959857,0,0.947952558701999,0.3903732103375,0.111559569861,0,0,0.4459349939912,0.1672718712332,0.167337275287,0.167272796081,0
678,"STP","Sao Tome and Principe",77.221905019108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
682,"SAU","Saudi Arabia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
686,"SEN","Senegal",70.5942748455259,164.430554420455,37.7889044494836,128.046959283852,71.5820307230589,41.2482558462293,172.321326107041,285.269920199916,160.873267935953,153.825393247414,116.842048745645,84.5033311781757,374.737672259138,326.71520470935,293.496239818178,254.557353876699
688,"SRB","Serbia",2379.58340046936,1134.98908845466,864.941010056002,2637.80435847867,1550.57372783433,1891.22304929506,2254.05646500949,3260.22161477555,2506.96852148541,2461.86868524524,2210.16161125568,3478.06472948469,2798.32775525792,4387.90946266611,2815.44017505538,4676.28041597447
690,"SYC","Seychelles",0.379574768038,0.227775334197,0,0,0.151844089358,0.151818216603,0,0,0.15181999224,0,0,0.60739748259,1.21474887631,2.04983297647,0,0
694,"SLE","Sierra Leone",18596.4252986842,15310.2419718473,9098.94683084149,4019.8394906611,6872.40483847659,28525.928395647,21878.4775279295,20924.7092760274,30546.332832386,8782.21451403483,33929.4610834498,16356.2914569497,170277.732922596,161512.884145093,232761.353600616,177686.756809654
702,"SGP","Singapore",43.453894671134,123.51699899683,18.842758678478,34.9939302367599,82.2947647548,56.06806504188,74.44906843089,35.45650921462,177.04731510016,43.99259686654,73.9111539035,92.13825498825,25.918481198042,191.3519714334,154.97480247528,154.359627968714
534,"SXM","Sint Maarten",1.31828367657,0.439427722646,2.12410459014,1.09857178907,3.58881176203,2.27071644573,5.42039527812,1.6112539789,2.92971043821,0.219730671326,2.56352342344,0.292980248835,2.56347179032,0.219722042523,0,0.2929652295682
703,"SVK","Slovakia",3897.08785827013,4015.07723729111,3748.73993742035,4624.61261183293,27675.2072731636,8020.99832321409,9481.4813119108,13462.9957055681,11230.5178339655,17089.9065394524,11539.2098505409,9164.13345071474,5075.86099044561,17358.887918686,5279.56270899174,16941.9085994031
705,"SVN","Slovenia",615.46031050898,723.872507829829,528.349742586256,1271.78749734714,1950.95426172349,1246.11894832295,2106.65848425796,1856.87272013846,1951.3042367717,1433.95135342007,1436.13458370345,906.481677945042,638.888034670402,5388.78086622982,1024.5275249358,5394.6189191235
90,"SLB","Solomon Islands",2187.11744400453,3866.10666760673,2374.830165171,3543.180225223,6549.42591057438,5068.41963996568,5665.31338035668,8171.09597364336,6034.53830722199,6418.01787203069,5860.70599326087,8806.57498862208,9471.36844097241,16939.3115859549,14970.0461565913,17992.7559901148
706,"SOM","Somalia",339.303945921428,250.891330419902,105.372015334028,215.011191360718,271.911238867076,118.516696853972,270.587762493249,250.205047444249,307.114745737237,139.646429204756,184.50804264623,194.900665184087,315.842190410547,123.05745672557,65.9183728777519,86.3790476620342
710,"ZAF","South Africa",77644.6905991817,47679.9341415017,92572.6149225512,72602.0135840836,104652.346362292,104943.270667342,47105.1570360911,81375.5653691797,67278.3720827993,61758.7512705046,69616.7932377626,84896.5828567672,56368.9984952796,69667.2299616181,70156.9944774916,73546.0679538378
410,"KOR","South Korea",5503.44533486787,4705.32687187552,3611.33297343007,11406.2347424387,8922.22120400065,10148.4952144396,8096.1663345269,14022.0319056153,16415.8599035516,14425.1515236073,11709.6790210405,15941.0756429565,9469.91293795421,13425.7559198063,17340.9264753146,22537.6541723603
728,"SSD","South Sudan",4896.36253854636,8136.70521902379,2063.10148823848,10396.2197328344,10531.1182098924,8942.49648582303,9516.7009679726,8991.7881828677,8045.80500265947,3875.03543649323,8998.83182192765,6696.8538384092,4911.89063931347,6739.50884407846,2455.55487337085,4047.52202670298
724,"ESP","Spain",32811.0535192027,37699.0198096255,23315.3934360203,67273.8756174848,48955.0010464557,72719.0773233721,60256.31684771,44287.9742240001,67544.7799755839,56093.422150217,39325.5685096314,80495.8297144096,63955.8706596129,74226.4345636801,65413.8691973517,107562.364927224
144,"LKA","Sri Lanka",3759.5103633821,3427.68038552546,3149.49482101344,5599.44779294867,4682.15336473283,7730.47343640931,10241.8199589522,6499.71868646592,13974.770094292,7230.75619898263,14736.9220836631,14427.6346857845,7952.99607781391,12350.4442785847,7402.86273610078,17490.1252239564
275,"PSE","State of Palestine",2.219302277639,1.83028711456909,1.43876353318119,1.114804236489,0.4567733455427,0.7234155284039,1.1798821713607,2.5462645572606,1.24483022400179,1.310659811791,0.2613573180902,0.4577790368533,0.394443377694299,1.1799438550103,0.130280411313,0
729,"SDN","Sudan",26.9429531594205,76.1003558172704,18.668241637527,13.2068280499884,100.187873638593,4.1506645137648,184.920784926163,55.4770885087793,81.32070754363,41.8387576474836,205.239658256383,13.2047497875562,9.40374259736,5.61739840215,8.0557373979,26.6771069123928
740,"SUR","Suriname",3688.94705198394,3717.47756239498,4545.82724313879,5423.31178605282,3512.14450277973,3404.3502155137,3625.82787790351,7510.65375125891,7362.47524447043,7000.39741529188,5696.75454984266,19502.0193754762,10203.2708782873,14747.6628292623,11921.1955317189,16877.596383368
744,"SJM","Svalbard and Jan Mayen Islands",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
748,"SWZ","Swaziland",6734.85371066651,3800.76583825105,5760.35399239892,5363.85196182044,4535.0963008413,9431.39999547978,6469.37108747622,4582.25895186382,10654.2048379706,6660.33948274099,2621.92453533297,3527.10006830578,3126.10874376263,4960.46894110187,3215.78135444444,4801.90260669045
752,"SWE","Sweden",144927.195649791,178264.080811699,92619.3344170748,271564.201547297,248560.168671226,249126.153313546,182858.033596926,293724.026578504,208257.968627974,263646.385639541,205321.300743733,234882.615779482,197658.343973884,242522.740801536,216031.239838238,310348.255310664
756,"CHE","Switzerland",1165.21324732644,881.3039026888,433.28288506442,3829.65912219707,2321.12070444869,2048.85049592455,1852.24835165311,2419.26864017363,2274.49216362674,1737.94546222494,1939.85431802235,1518.06467724785,793.624675702986,1503.55265843812,772.566322774572,1678.9900987181
760,"SYR","Syria",267.235294734134,147.999194070036,114.806341714984,107.022345334588,791.807629943312,280.751557340525,1577.23688231446,834.157742395604,130.90677743735,240.532966553691,155.898351338346,5370.64172754635,1270.43285035189,958.294336118306,2393.1711692021,1812.67370145697
158,"TWN","Taiwan",1159.06811633717,1004.57402174548,1125.20616818018,1858.34382744339,1522.31502026483,2076.72250226297,1729.67014367778,2311.26756428549,8161.88753906715,2459.82198896156,1461.48699616019,1460.09860079792,953.162887224909,1054.21148798237,942.641042555289,3322.02311029764
762,"TJK","Tajikistan",61.5377278467188,36.6391204861852,31.8686930646213,20.0046512334788,28.5392653883624,19.433076637091,14.0399933996891,33.1141362831449,34.0410261361531,10.8578896481915,20.2017065174514,26.0412789528303,1.3190362559636,0.7830429886214,0,0
834,"TZA","Tanzania",82214.2040410019,85080.9008941698,84068.2090273956,66892.5873775419,91583.4141890234,85295.8441936671,121685.21293919,164250.732895881,143354.456764212,138486.410516346,137805.334655565,154433.354869743,181510.428610911,198227.561817811,111961.295508036,152854.229329951
764,"THA","Thailand",36101.9435872503,60882.1897366074,58447.8682187394,91835.2943375666,84287.0600426285,99820.5796334382,92628.6350873981,80143.3179792025,132690.342702503,134984.309304064,94544.6173327075,114508.120734936,84754.4124611482,137614.633742249,120807.579592804,171638.615468686
626,"TLS","Timor-Leste",677.502118805297,1604.21927751238,690.663588982423,2061.83477526675,1311.3841291669,2929.09219864834,1555.52207066123,832.729144026645,2633.96407070196,646.884758647747,1463.40078797188,1887.15469491862,462.708079908715,1883.47381630007,863.061855433138,1298.2893410023
768,"TGO","Togo",2776.23061621711,2020.78548264118,2054.05655887666,2761.03816429953,2047.96558756724,1687.80643043194,3187.39356798622,1177.75081835534,5579.99754172028,514.105134382924,1255.7789802341,1746.86773570844,2952.61623199434,2526.17722030264,940.295810156223,3463.78882260927
772,"TKL","Tokelau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
776,"TON","Tonga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
780,"TTO","Trinidad and Tobago",1829.09603509184,726.077009342142,726.436809104987,734.050423632644,1228.86395565506,1755.82523587457,1108.58661231643,1269.8981453664,1377.15590209984,3406.83339102281,374.719479723127,713.539398111329,759.227651005982,1569.45645896967,668.193640980759,1351.19613656815
788,"TUN","Tunisia",230.670434671384,243.871738666341,1539.08372844303,318.565345826066,632.972946278787,353.73525164668,878.480331186401,718.281967520975,981.753332269183,398.039719157215,2203.89002790125,1414.71721177894,1300.33344184156,2385.06085486089,1880.0227173156,1454.95610570446
792,"TUR","Turkey",22910.005489399,25722.2214167853,17743.8816808852,28978.0472602077,20410.7274523097,25884.8238122021,25344.1462043698,28891.3738764077,28108.2536095501,17007.9651433215,23887.9272349244,28467.0850543837,22542.9576688178,22005.4414873963,27735.2844777928,25633.047734697
795,"TKM","Turkmenistan",46.21279328971,105.17874006199,84.8627666525324,28.849719600547,30.5327797965746,13.629152826394,37.8076880506,74.7402183339539,12.9858426508979,8.873221635575,16.515233475996,8.986908645795,0.371512177904,0.9040841038481,0,0.0594439122591
796,"TCA","Turks and Caicos Islands",7.72720304958,4.652026517471,10.376101182997,10.4445482224899,22.250304432024,4.57794586604999,73.54047559614,61.238414421615,105.594921213972,38.418688804708,14.59910542796,7.656472901807,10.5163180035458,31.337306497725,21.25021906208,18.8870669099761
798,"TUV","Tuvalu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
800,"UGA","Uganda",29667.5627337263,10853.3870018347,11990.7886379615,18080.1446637784,29178.8447435218,28457.0419437991,36631.1081075567,36930.7484804197,23306.6920454542,34165.6505246065,65080.318223843,29147.3825497044,47774.9613187668,54925.1249216736,54037.7260366712,67492.8134474088
804,"UKR","Ukraine",28812.572169998,27071.1958587487,38947.3955229781,49488.7316231016,36548.1748782446,42117.4943255562,64225.5339965411,53001.7488270816,48308.4584635946,52426.866692834,60341.788778408,55496.621223616,37701.6027659954,47176.0416756764,48903.207315045,106740.310397016
784,"ARE","United Arab Emirates",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
826,"GBR","United Kingdom",23244.1272506608,20112.3499596939,1875.16736966612,24846.8126339082,8872.53213175577,21053.7644143083,31222.4195949531,12505.1775518485,37709.6990123253,28469.2258970102,22657.271647861,35668.6662465466,28596.1452096408,30371.6576674008,23996.8960169071,28808.2469888108
840,"USA","United States of America",1943318.58476198,2038435.63628578,1649383.90950286,2746257.34002231,2691544.17728259,2605855.55439406,2435127.92882258,2213723.53874786,1608980.96318252,2167662.18831416,1663692.30440059,1964094.34926568,1736445.53611509,1736526.80715032,2289649.17878181,2264066.74970782
850,"VIR","United States Virgin Islands",122.51337074744,20.9028331331094,39.9544269387355,33.2749240298136,20.3046096342321,73.805937402748,25.063517927887,40.0191943511724,86.328965808173,21.344954114166,49.9176035144515,26.6246083356021,27.339885383843,21.471715972086,0.292475154016999,8.648971679943
858,"URY","Uruguay",7647.45272255679,6870.1186703476,10611.5103688825,15126.325975599,15919.0466150335,21029.2793985672,21529.633300355,23597.1978185906,19279.7833223716,17826.2689407364,28001.4128441099,31387.5303191422,19263.2143940838,25643.0788686649,17547.9212105877,23688.3486055332
860,"UZB","Uzbekistan",294.820902006964,265.231718812248,52.7988959533567,48.656391473446,21.1857501567463,53.0796752853598,43.1138912941875,43.5204278955582,96.4026070869578,31.9242427935613,33.4746554683938,55.3762050758552,24.6864992499617,83.1289088785639,0,0
